Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,Accession-2,replicon
B488_RS02220,B488_RS02220,513616,514237,B488_RS02220-MONOMER,B488_04570,CP003789.1
B488_RS01345,B488_RS01345,304564,306067,B488_RS01345-MONOMER,B488_02690,CP003789.1
B488_RS01050,B488_RS01050,247038,247788,B488_RS01050-MONOMER,B488_02130,CP003789.1
B488_RS04570,B488_RS04570,1024609,1025944,B488_RS04570-MONOMER,B488_09530,CP003789.1
B488_RS00650,B488_RS00650,159615,160092,B488_RS00650-MONOMER,B488_01300,CP003789.1
B488_RS03090,B488_RS03090,697066,698140,B488_RS03090-MONOMER,B488_06360,CP003789.1
B488_RS00900,B488_RS00900,220779,221523,B488_RS00900-MONOMER,B488_01800,CP003789.1
B488_RS05100,B488_RS05100,1145259,1145341,B488_RS05100-tRNA,B488_14160,CP003789.1
B488_RS05820,B488_RS05820,1306111,1307200,B488_RS05820-MONOMER,B488_11970,CP003789.1
B488_RS05930,B488_RS05930,1331005,1332016,B488_RS05930-MONOMER,B488_12180,CP003789.1
B488_RS03430,B488_RS03430,790282,791710,B488_RS03430-MONOMER,B488_07100,CP003789.1
B488_RS00400,B488_RS00400,99332,101330,B488_RS00400-MONOMER,B488_00820,CP003789.1
B488_RS04630,B488_RS04630,1041675,1042005,B488_RS04630-MONOMER,B488_09650,CP003789.1
B488_RS06590,B488_RS06590,1468029,1469340,B488_RS06590-MONOMER,B488_13470,CP003789.1
B488_RS05685,B488_RS05685,1273921,1274905,B488_RS05685-MONOMER,B488_11680,CP003789.1
B488_RS04125,B488_RS04125,942576,943587,B488_RS04125-MONOMER,B488_08600,CP003789.1
B488_RS01960,B488_RS01960,464133,465768,B488_RS01960-MONOMER,B488_04010,CP003789.1
B488_RS05180,B488_RS05180,1160709,1161795,B488_RS05180-MONOMER,B488_10640,CP003789.1
B488_RS02225,B488_RS02225,514320,515460,B488_RS02225-MONOMER,B488_04580,CP003789.1
B488_RS04345,B488_RS04345,0,397,B488_RS04345-MONOMER,,B488_RS04345
B488_RS02590,B488_RS02590,576324,577095,B488_RS02590-MONOMER,B488_05350,CP003789.1
B488_RS06180,B488_RS06180,1385262,1385628,B488_RS06180-MONOMER,B488_12690,CP003789.1
B488_RS01350,B488_RS01350,306084,307530,B488_RS01350-MONOMER,B488_02700,CP003789.1
B488_RS02675,B488_RS02675,598774,599254,B488_RS02675-MONOMER,B488_05520,CP003789.1
B488_RS03705,B488_RS03705,849698,850544,B488_RS03705-MONOMER,B488_07710,CP003789.1
B488_RS03810,B488_RS03810,871539,872424,B488_RS03810-MONOMER,B488_07950,CP003789.1
B488_RS02890,B488_RS02890,0,945,B488_RS02890-MONOMER,,B488_RS02890
B488_RS06380,B488_RS06380,1422242,1422821,B488_RS06380-MONOMER,B488_13110,CP003789.1
B488_RS03095,B488_RS03095,698129,699047,B488_RS03095-MONOMER,B488_06370,CP003789.1
B488_RS06275,B488_RS06275,1403469,1403658,B488_RS06275-MONOMER,B488_12890,CP003789.1
B488_RS01785,B488_RS01785,0,711,B488_RS01785-MONOMER,,B488_RS01785
B488_RS00905,B488_RS00905,221593,222661,B488_RS00905-MONOMER,B488_01810,CP003789.1
B488_RS05205,B488_RS05205,1165800,1166595,B488_RS05205-MONOMER,B488_10690,CP003789.1
B488_RS00405,B488_RS00405,101350,101986,B488_RS00405-MONOMER,B488_00830,CP003789.1
B488_RS02770,B488_RS02770,618268,621589,B488_RS02770-MONOMER,B488_05690,CP003789.1
B488_RS04000,B488_RS04000,912198,913362,B488_RS04000-MONOMER,B488_08360,CP003789.1
B488_RS07120,B488_RS07120,0,270,B488_RS07120-MONOMER,,B488_RS07120
B488_RS03565,B488_RS03565,822113,822662,B488_RS03565-MONOMER,B488_07380,CP003789.1
B488_RS01640,B488_RS01640,379072,381766,B488_RS01640-MONOMER,B488_03290,CP003789.1
B488_RS05540,B488_RS05540,1236760,1237018,B488_RS05540-MONOMER,B488_11380,CP003789.1
B488_RS06595,B488_RS06595,1469351,1469912,B488_RS06595-MONOMER,B488_13480,CP003789.1
B488_RS00765,B488_RS00765,187129,187702,B488_RS00765-MONOMER,B488_01540,CP003789.1
B488_RS03950,B488_RS03950,900421,902110,B488_RS03950-MONOMER,B488_08260,CP003789.1
B488_RS00125,B488_RS00125,34607,36192,B488_RS00125-MONOMER,B488_00240,CP003789.1
B488_RS04885,B488_RS04885,1102180,1103052,B488_RS04885-MONOMER,B488_10070,CP003789.1
B488_RS01965,B488_RS01965,465809,467150,B488_RS01965-MONOMER,B488_04020,CP003789.1
B488_RS05185,B488_RS05185,1161892,1162267,B488_RS05185-MONOMER,B488_10650,CP003789.1
B488_RS02450,B488_RS02450,551000,552128,B488_RS02450-MONOMER,B488_05080,CP003789.1
B488_RS07010,B488_RS07010,0,376,B488_RS07010-RNA,,B488_RS07010
B488_RS00410,B488_RS00410,101985,102363,B488_RS00410-MONOMER,B488_00840,CP003789.1
B488_RS02230,B488_RS02230,515482,516649,B488_RS02230-MONOMER,B488_04590,CP003789.1
B488_RS04500,B488_RS04500,1011242,1013324,B488_RS04500-MONOMER,B488_09390,CP003789.1
B488_RS01355,B488_RS01355,307532,308309,B488_RS01355-MONOMER,B488_02710,CP003789.1
B488_RS01055,B488_RS01055,248285,249131,B488_RS01055-MONOMER,B488_02140,CP003789.1
B488_RS03100,B488_RS03100,699215,700103,B488_RS03100-MONOMER,B488_06380,CP003789.1
B488_RS06455,B488_RS06455,1439770,1440409,B488_RS06455-MONOMER,B488_13260,CP003789.1
B488_RS00910,B488_RS00910,222716,223730,B488_RS00910-MONOMER,B488_01820,CP003789.1
B488_RS04425,B488_RS04425,996599,998042,B488_RS04425-MONOMER,B488_09240,CP003789.1
B488_RS03435,B488_RS03435,791709,792831,B488_RS03435-MONOMER,B488_07110,CP003789.1
B488_RS00415,B488_RS00415,102505,103306,B488_RS00415-MONOMER,B488_00850,CP003789.1
B488_RS01510,B488_RS01510,345867,347133,B488_RS01510-MONOMER,B488_02990,CP003789.1
B488_RS06600,B488_RS06600,1470071,1470677,B488_RS06600-MONOMER,B488_13490,CP003789.1
B488_RS00130,B488_RS00130,36306,38091,B488_RS00130-MONOMER,B488_00250,CP003789.1
B488_RS04890,B488_RS04890,1103116,1103761,B488_RS04890-MONOMER,B488_10080,CP003789.1
B488_RS01970,B488_RS01970,467376,469899,B488_RS01970-MONOMER,B488_04040,CP003789.1
B488_RS05190,B488_RS05190,1162303,1162498,B488_RS05190-MONOMER,B488_10660,CP003789.1
B488_RS00420,B488_RS00420,103295,103958,B488_RS00420-MONOMER,B488_00860,CP003789.1
B488_RS02235,B488_RS02235,516749,518831,B488_RS02235-MONOMER,B488_04600,CP003789.1
B488_RS04530,B488_RS04530,1016040,1017489,B488_RS04530-MONOMER,B488_09450,CP003789.1
B488_RS01360,B488_RS01360,308313,309999,B488_RS01360-MONOMER,B488_02720,CP003789.1
B488_RS06865,B488_RS06865,850692,851067,B488_RS06865-MONOMER,B488_07720,CP003789.1
B488_RS03815,B488_RS03815,872420,873332,B488_RS03815-MONOMER,B488_07960,CP003789.1
B488_RS02895,B488_RS02895,653565,654483,B488_RS02895-MONOMER,B488_05940,CP003789.1
B488_RS03105,B488_RS03105,700104,701013,B488_RS03105-MONOMER,B488_06390,CP003789.1
B488_RS01790,B488_RS01790,414759,415215,B488_RS01790-MONOMER,B488_03610,CP003789.1
B488_RS06775,B488_RS06775,223834,224320,B488_RS06775-MONOMER,B488_01830,CP003789.1
B488_RS04280,B488_RS04280,969429,969813,B488_RS04280-MONOMER,B488_08920,CP003789.1
B488_RS06570,B488_RS06570,1463052,1465439,B488_RS06570-rRNA,B488_14290,CP003789.1
B488_RS00425,B488_RS00425,104274,104523,B488_RS00425-MONOMER,B488_00870,CP003789.1
B488_RS02775,B488_RS02775,621623,622877,B488_RS02775-MONOMER,B488_05700,CP003789.1
B488_RS06070,B488_RS06070,1360987,1361719,B488_RS06070-MONOMER,B488_12460,CP003789.1
B488_RS04235,B488_RS04235,963501,964650,B488_RS04235-MONOMER,B488_08850,CP003789.1
B488_RS03570,B488_RS03570,822756,823437,B488_RS03570-MONOMER,B488_07390,CP003789.1
B488_RS06325,B488_RS06325,1412568,1413237,B488_RS06325-MONOMER,B488_13000,CP003789.1
B488_RS01645,B488_RS01645,382001,382874,B488_RS01645-MONOMER,B488_03300,CP003789.1
B488_RS05545,B488_RS05545,1237305,1237728,B488_RS05545-MONOMER,B488_11390,CP003789.1
B488_RS06605,B488_RS06605,1470816,1471467,B488_RS06605-MONOMER,B488_13500,CP003789.1
B488_RS00770,B488_RS00770,187714,188323,B488_RS00770-MONOMER,B488_01550,CP003789.1
B488_RS04065,B488_RS04065,931783,932317,B488_RS04065-MONOMER,B488_08490,CP003789.1
B488_RS00135,B488_RS00135,38230,39211,B488_RS00135-MONOMER,B488_00260,CP003789.1
B488_RS04895,B488_RS04895,1103928,1105086,B488_RS04895-MONOMER,B488_10090,CP003789.1
B488_RS01975,B488_RS01975,470813,471185,B488_RS01975-MONOMER,B488_04050,CP003789.1
B488_RS05195,B488_RS05195,1162691,1163180,B488_RS05195-MONOMER,B488_10670,CP003789.1
B488_RS02455,B488_RS02455,552140,553118,B488_RS02455-MONOMER,B488_05090,CP003789.1
B488_RS06955,B488_RS06955,0,410,B488_RS06955-RNA,,B488_RS06955
B488_RS00430,B488_RS00430,0,609,B488_RS00430-MONOMER,,B488_RS00430
B488_RS02240,B488_RS02240,519173,519944,B488_RS02240-MONOMER,B488_04610,CP003789.1
B488_RS01365,B488_RS01365,310156,311500,B488_RS01365-MONOMER,B488_02730,CP003789.1
B488_RS06240,B488_RS06240,1395707,1397153,B488_RS06240-MONOMER,B488_12810,CP003789.1
B488_RS00655,B488_RS00655,160269,163767,B488_RS00655-MONOMER,B488_01310,CP003789.1
B488_RS00920,B488_RS00920,0,933,B488_RS00920-MONOMER,,B488_RS00920
B488_RS05830,B488_RS05830,1308226,1309516,B488_RS05830-MONOMER,B488_11990,CP003789.1
B488_RS05935,B488_RS05935,1332081,1334072,B488_RS05935-MONOMER,B488_12190,CP003789.1
B488_RS03440,B488_RS03440,792837,793995,B488_RS03440-MONOMER,B488_07120,CP003789.1
B488_RS00435,B488_RS00435,105153,105345,B488_RS00435-MONOMER,B488_00890,CP003789.1
B488_RS06610,B488_RS06610,1471508,1472258,B488_RS06610-MONOMER,B488_13510,CP003789.1
B488_RS04900,B488_RS04900,1105209,1106475,B488_RS04900-MONOMER,B488_10100,CP003789.1
B488_RS00140,B488_RS00140,39207,39588,B488_RS00140-MONOMER,B488_00270,CP003789.1
B488_RS05690,B488_RS05690,1275272,1276171,B488_RS05690-MONOMER,B488_11690,CP003789.1
B488_RS04130,B488_RS04130,944122,944620,B488_RS04130-MONOMER,B488_08630,CP003789.1
B488_RS01980,B488_RS01980,471274,471745,B488_RS01980-MONOMER,B488_04060,CP003789.1
B488_RS05200,B488_RS05200,1163694,1165515,B488_RS05200-MONOMER,B488_10680,CP003789.1
B488_RS00445,B488_RS00445,105945,108861,B488_RS00445-MONOMER,B488_00900,CP003789.1
B488_RS02245,B488_RS02245,520023,520404,B488_RS02245-MONOMER,B488_04620,CP003789.1
B488_RS02595,B488_RS02595,577369,578671,B488_RS02595-MONOMER,B488_05360,CP003789.1
B488_RS06185,B488_RS06185,1385715,1386261,B488_RS06185-MONOMER,B488_12700,CP003789.1
B488_RS01370,B488_RS01370,311512,312811,B488_RS01370-MONOMER,B488_02740,CP003789.1
B488_RS03715,B488_RS03715,851201,852374,B488_RS03715-MONOMER,B488_07730,CP003789.1
B488_RS02900,B488_RS02900,654585,655395,B488_RS02900-MONOMER,B488_05950,CP003789.1
B488_RS03110,B488_RS03110,701029,702525,B488_RS03110-MONOMER,B488_06400,CP003789.1
B488_RS06385,B488_RS06385,1422820,1424383,B488_RS06385-MONOMER,B488_13120,CP003789.1
B488_RS01795,B488_RS01795,415561,416110,B488_RS01795-MONOMER,B488_03620,CP003789.1
B488_RS05230,B488_RS05230,1172586,1173210,B488_RS05230-MONOMER,B488_10740,CP003789.1
B488_RS00450,B488_RS00450,108894,109152,B488_RS00450-MONOMER,B488_00910,CP003789.1
B488_RS02780,B488_RS02780,623014,623782,B488_RS02780-MONOMER,B488_05710,CP003789.1
B488_RS06075,B488_RS06075,1361852,1363271,B488_RS06075-MONOMER,B488_12470,CP003789.1
B488_RS03575,B488_RS03575,823651,825055,B488_RS03575-MONOMER,B488_07400,CP003789.1
B488_RS01650,B488_RS01650,382911,384150,B488_RS01650-MONOMER,B488_03310,CP003789.1
B488_RS05550,B488_RS05550,1237784,1238639,B488_RS05550-MONOMER,B488_11400,CP003789.1
B488_RS06615,B488_RS06615,1472247,1473024,B488_RS06615-MONOMER,B488_13520,CP003789.1
B488_RS00775,B488_RS00775,188580,189030,B488_RS00775-MONOMER,B488_01560,CP003789.1
B488_RS03955,B488_RS03955,902176,902647,B488_RS03955-MONOMER,B488_08270,CP003789.1
B488_RS00145,B488_RS00145,39831,40374,B488_RS00145-MONOMER,B488_00280,CP003789.1
B488_RS04905,B488_RS04905,1106577,1106814,B488_RS04905-MONOMER,B488_10110,CP003789.1
B488_RS00925,B488_RS00925,225324,226197,B488_RS00925-MONOMER,B488_01850,CP003789.1
B488_RS01985,B488_RS01985,471769,473866,B488_RS01985-MONOMER,B488_04070,CP003789.1
B488_RS02460,B488_RS02460,553137,553374,B488_RS02460-MONOMER,B488_05100,CP003789.1
B488_RS03895,B488_RS03895,885930,886010,B488_RS03895-tRNA,B488_14010,CP003789.1
B488_RS00455,B488_RS00455,109204,109561,B488_RS00455-MONOMER,B488_00920,CP003789.1
B488_RS02250,B488_RS02250,520488,522132,B488_RS02250-MONOMER,B488_04630,CP003789.1
B488_RS04385,B488_RS04385,987883,988513,B488_RS04385-MONOMER,B488_09160,CP003789.1
B488_RS01375,B488_RS01375,312820,313504,B488_RS01375-MONOMER,B488_02750,CP003789.1
B488_RS06720,B488_RS06720,1499068,1499677,B488_RS06720-MONOMER,B488_13730,CP003789.1
B488_RS03115,B488_RS03115,702538,703993,B488_RS03115-MONOMER,B488_06410,CP003789.1
B488_RS04595,B488_RS04595,1031002,1032157,B488_RS04595-MONOMER,B488_09580,CP003789.1
B488_RS06460,B488_RS06460,1440405,1441686,B488_RS06460-MONOMER,B488_13270,CP003789.1
B488_RS05140,B488_RS05140,1151733,1151805,B488_RS05140-tRNA,B488_14170,CP003789.1
B488_RS05835,B488_RS05835,1309686,1310139,B488_RS05835-MONOMER,B488_12000,CP003789.1
B488_RS05940,B488_RS05940,1334409,1334697,B488_RS05940-MONOMER,B488_12200,CP003789.1
B488_RS03445,B488_RS03445,793988,795407,B488_RS03445-MONOMER,B488_07130,CP003789.1
B488_RS00460,B488_RS00460,109547,110468,B488_RS00460-MONOMER,B488_00930,CP003789.1
B488_RS04185,B488_RS04185,952976,954124,B488_RS04185-MONOMER,B488_08750,CP003789.1
B488_RS01515,B488_RS01515,347406,349293,B488_RS01515-MONOMER,B488_03000,CP003789.1
B488_RS04035,B488_RS04035,920796,925017,B488_RS04035-MONOMER,B488_08430,CP003789.1
B488_RS06620,B488_RS06620,1473050,1473386,B488_RS06620-MONOMER,B488_13530,CP003789.1
B488_RS04910,B488_RS04910,1107064,1107802,B488_RS04910-MONOMER,B488_10120,CP003789.1
B488_RS00150,B488_RS00150,40468,42058,B488_RS00150-MONOMER,B488_00290,CP003789.1
B488_RS05695,B488_RS05695,1276368,1277394,B488_RS05695-MONOMER,B488_11700,CP003789.1
B488_RS01990,B488_RS01990,473930,475106,B488_RS01990-MONOMER,B488_04080,CP003789.1
B488_RS06920,B488_RS06920,0,855,B488_RS06920-MONOMER,,B488_RS06920
B488_RS00465,B488_RS00465,110621,111752,B488_RS00465-MONOMER,B488_00940,CP003789.1
B488_RS02255,B488_RS02255,522343,523555,B488_RS02255-MONOMER,B488_04640,CP003789.1
B488_RS02600,B488_RS02600,578882,579557,B488_RS02600-MONOMER,B488_05370,CP003789.1
B488_RS01380,B488_RS01380,313530,314286,B488_RS01380-MONOMER,B488_02760,CP003789.1
B488_RS04430,B488_RS04430,998007,998697,B488_RS04430-MONOMER,B488_09250,CP003789.1
B488_RS03720,B488_RS03720,852360,853548,B488_RS03720-MONOMER,B488_07740,CP003789.1
B488_RS03820,B488_RS03820,0,821,B488_RS03820-MONOMER,,B488_RS03820
B488_RS02905,B488_RS02905,655391,656720,B488_RS02905-MONOMER,B488_05960,CP003789.1
B488_RS03120,B488_RS03120,0,333,B488_RS03120-MONOMER,,B488_RS03120
B488_RS01800,B488_RS01800,416221,417292,B488_RS01800-MONOMER,B488_03630,CP003789.1
B488_RS04285,B488_RS04285,969841,970750,B488_RS04285-MONOMER,B488_08930,CP003789.1
B488_RS06575,B488_RS06575,1465788,1465861,B488_RS06575-tRNA,B488_14300,CP003789.1
B488_RS06830,B488_RS06830,624141,624861,B488_RS06830-MONOMER,B488_05720,CP003789.1
B488_RS06080,B488_RS06080,1363845,1365381,B488_RS06080-MONOMER,B488_12490,CP003789.1
B488_RS03580,B488_RS03580,825161,826343,B488_RS03580-MONOMER,B488_07410,CP003789.1
B488_RS06330,B488_RS06330,1413390,1413936,B488_RS06330-MONOMER,B488_13010,CP003789.1
B488_RS00780,B488_RS00780,189231,190599,B488_RS00780-MONOMER,B488_01570,CP003789.1
B488_RS01655,B488_RS01655,384605,385040,B488_RS01655-MONOMER,B488_03320,CP003789.1
B488_RS05555,B488_RS05555,1238950,1239154,B488_RS05555-MONOMER,B488_11410,CP003789.1
B488_RS06625,B488_RS06625,1473375,1474341,B488_RS06625-MONOMER,B488_13540,CP003789.1
B488_RS00155,B488_RS00155,42327,44958,B488_RS00155-MONOMER,B488_00300,CP003789.1
B488_RS04915,B488_RS04915,1107836,1108784,B488_RS04915-MONOMER,B488_10130,CP003789.1
B488_RS00930,B488_RS00930,226359,227088,B488_RS00930-MONOMER,B488_01860,CP003789.1
B488_RS01995,B488_RS01995,475277,475586,B488_RS01995-MONOMER,B488_04090,CP003789.1
B488_RS06925,B488_RS06925,0,699,B488_RS06925-MONOMER,,B488_RS06925
B488_RS02465,B488_RS02465,553373,553700,B488_RS02465-MONOMER,B488_05110,CP003789.1
B488_RS04075,B488_RS04075,932674,932747,B488_RS04075-tRNA,B488_14020,CP003789.1
B488_RS00470,B488_RS00470,111995,113111,B488_RS00470-MONOMER,B488_00950,CP003789.1
B488_RS02260,B488_RS02260,0,264,B488_RS02260-MONOMER,,B488_RS02260
B488_RS01385,B488_RS01385,314454,315708,B488_RS01385-MONOMER,B488_02770,CP003789.1
B488_RS04575,B488_RS04575,1026280,1027936,B488_RS04575-MONOMER,B488_09540,CP003789.1
B488_RS00660,B488_RS00660,163976,164945,B488_RS00660-MONOMER,B488_01320,CP003789.1
B488_RS03125,B488_RS03125,704878,705739,B488_RS03125-MONOMER,B488_06430,CP003789.1
B488_RS05845,B488_RS05845,1310699,1311335,B488_RS05845-MONOMER,B488_12010,CP003789.1
B488_RS03450,B488_RS03450,795411,796512,B488_RS03450-MONOMER,B488_07140,CP003789.1
B488_RS06630,B488_RS06630,1474541,1476155,B488_RS06630-MONOMER,B488_13550,CP003789.1
B488_RS04920,B488_RS04920,1109518,1110397,B488_RS04920-MONOMER,B488_10140,CP003789.1
B488_RS00160,B488_RS00160,44991,45396,B488_RS00160-MONOMER,B488_00310,CP003789.1
B488_RS05700,B488_RS05700,1277524,1278433,B488_RS05700-MONOMER,B488_11710,CP003789.1
B488_RS04135,B488_RS04135,944616,945687,B488_RS04135-MONOMER,B488_08640,CP003789.1
B488_RS02000,B488_RS02000,475620,476268,B488_RS02000-MONOMER,B488_04100,CP003789.1
B488_RS04350,B488_RS04350,978588,979611,B488_RS04350-MONOMER,B488_09090,CP003789.1
B488_RS00475,B488_RS00475,113347,113665,B488_RS00475-MONOMER,B488_00970,CP003789.1
B488_RS02265,B488_RS02265,523893,524922,B488_RS02265-MONOMER,B488_04660,CP003789.1
B488_RS02605,B488_RS02605,579639,580725,B488_RS02605-MONOMER,B488_05380,CP003789.1
B488_RS06190,B488_RS06190,1386283,1386997,B488_RS06190-MONOMER,B488_12710,CP003789.1
B488_RS01390,B488_RS01390,315793,318058,B488_RS01390-MONOMER,B488_02780,CP003789.1
B488_RS02680,B488_RS02680,599415,600216,B488_RS02680-MONOMER,B488_05530,CP003789.1
B488_RS03725,B488_RS03725,853578,854058,B488_RS03725-MONOMER,B488_07750,CP003789.1
B488_RS03825,B488_RS03825,874197,874986,B488_RS03825-MONOMER,B488_07990,CP003789.1
B488_RS02910,B488_RS02910,656793,658425,B488_RS02910-MONOMER,B488_05970,CP003789.1
B488_RS06390,B488_RS06390,1425218,1427933,B488_RS06390-MONOMER,B488_13130,CP003789.1
B488_RS03130,B488_RS03130,705864,711723,B488_RS03130-MONOMER,B488_06440,CP003789.1
B488_RS06280,B488_RS06280,1403914,1404091,B488_RS06280-MONOMER,B488_12900,CP003789.1
B488_RS01805,B488_RS01805,417297,418269,B488_RS01805-MONOMER,B488_03640,CP003789.1
B488_RS00480,B488_RS00480,113719,114835,B488_RS00480-MONOMER,B488_00980,CP003789.1
B488_RS02790,B488_RS02790,625237,625954,B488_RS02790-MONOMER,B488_05730,CP003789.1
B488_RS06085,B488_RS06085,0,393,B488_RS06085-MONOMER,,B488_RS06085
B488_RS03585,B488_RS03585,826396,829315,B488_RS03585-MONOMER,B488_07420,CP003789.1
B488_RS00785,B488_RS00785,190985,191495,B488_RS00785-MONOMER,B488_01580,CP003789.1
B488_RS01660,B488_RS01660,386056,386272,B488_RS01660-MONOMER,B488_03340,CP003789.1
B488_RS05560,B488_RS05560,1239315,1240113,B488_RS05560-MONOMER,B488_11420,CP003789.1
B488_RS06635,B488_RS06635,1476420,1477152,B488_RS06635-MONOMER,B488_13560,CP003789.1
B488_RS03960,B488_RS03960,902810,905156,B488_RS03960-MONOMER,B488_08280,CP003789.1
B488_RS00165,B488_RS00165,45398,46331,B488_RS00165-MONOMER,B488_00320,CP003789.1
B488_RS04925,B488_RS04925,1110393,1111194,B488_RS04925-MONOMER,B488_10150,CP003789.1
B488_RS00935,B488_RS00935,227133,228459,B488_RS00935-MONOMER,B488_01870,CP003789.1
B488_RS02005,B488_RS02005,476278,476899,B488_RS02005-MONOMER,B488_04110,CP003789.1
B488_RS05215,B488_RS05215,1168243,1170429,B488_RS05215-MONOMER,B488_10710,CP003789.1
B488_00330,B488_00330,46398,46737,B488_00330-MONOMER,,CP003789.1
B488_00340,B488_00340,46819,46936,B488_00340-MONOMER,,CP003789.1
B488_00660,B488_00660,80391,81364,B488_00660-MONOMER,,CP003789.1
B488_00670,B488_00670,81456,81627,B488_00670-MONOMER,,CP003789.1
B488_00750,B488_00750,92203,94756,B488_00750-MONOMER,,CP003789.1
B488_00760,B488_00760,94740,94857,B488_00760-MONOMER,,CP003789.1
B488_00770,B488_00770,94893,95028,B488_00770-MONOMER,,CP003789.1
B488_00880,B488_00880,104528,105197,B488_00880-MONOMER,,CP003789.1
B488_00960,B488_00960,113134,113260,B488_00960-MONOMER,,CP003789.1
B488_01530,B488_01530,187050,187167,B488_01530-MONOMER,,CP003789.1
B488_01840,B488_01840,224368,225319,B488_01840-MONOMER,,CP003789.1
B488_01930,B488_01930,232892,233039,B488_01930-MONOMER,,CP003789.1
B488_01950,B488_01950,233150,234437,B488_01950-MONOMER,,CP003789.1
B488_02040,B488_02040,239749,240277,B488_02040-MONOMER,,CP003789.1
B488_02100,B488_02100,244226,244379,B488_02100-MONOMER,,CP003789.1
B488_02210,B488_02210,255975,256320,B488_02210-MONOMER,,CP003789.1
B488_02220,B488_02220,256306,256489,B488_02220-MONOMER,,CP003789.1
B488_02270,B488_02270,261199,262540,B488_02270-MONOMER,,CP003789.1
B488_02310,B488_02310,265495,265780,B488_02310-MONOMER,,CP003789.1
B488_02480,B488_02480,283504,283675,B488_02480-MONOMER,,CP003789.1
B488_02610,B488_02610,295589,296474,B488_02610-MONOMER,,CP003789.1
B488_02680,B488_02680,302572,304565,B488_02680-MONOMER,,CP003789.1
B488_02840,B488_02840,331355,331517,B488_02840-MONOMER,,CP003789.1
B488_02870,B488_02870,333654,334092,B488_02870-MONOMER,,CP003789.1
B488_02880,B488_02880,334267,334417,B488_02880-MONOMER,,CP003789.1
B488_02890,B488_02890,334529,334655,B488_02890-MONOMER,,CP003789.1
B488_02920,B488_02920,338506,338632,B488_02920-MONOMER,,CP003789.1
B488_03010,B488_03010,349312,349441,B488_03010-MONOMER,,CP003789.1
B488_03020,B488_03020,349613,349877,B488_03020-MONOMER,,CP003789.1
B488_03030,B488_03030,349879,350038,B488_03030-MONOMER,,CP003789.1
B488_03040,B488_03040,350082,350247,B488_03040-MONOMER,,CP003789.1
B488_03070,B488_03070,353377,354352,B488_03070-MONOMER,,CP003789.1
B488_03080,B488_03080,354573,354726,B488_03080-MONOMER,,CP003789.1
B488_03330,B488_03330,385056,385197,B488_03330-MONOMER,,CP003789.1
B488_03350,B488_03350,386319,386448,B488_03350-MONOMER,,CP003789.1
B488_03420,B488_03420,394099,394219,B488_03420-MONOMER,,CP003789.1
B488_03600,B488_03600,413826,414537,B488_03600-MONOMER,,CP003789.1
B488_03650,B488_03650,418370,418763,B488_03650-MONOMER,,CP003789.1
B488_03710,B488_03710,424474,424603,B488_03710-MONOMER,,CP003789.1
B488_03750,B488_03750,433841,433970,B488_03750-MONOMER,,CP003789.1
B488_03800,B488_03800,439296,439440,B488_03800-MONOMER,,CP003789.1
B488_03870,B488_03870,451401,451731,B488_03870-MONOMER,,CP003789.1
B488_03880,B488_03880,451979,452114,B488_03880-MONOMER,,CP003789.1
B488_03890,B488_03890,452359,452500,B488_03890-MONOMER,,CP003789.1
B488_03900,B488_03900,452595,452973,B488_03900-MONOMER,,CP003789.1
B488_03960,B488_03960,459483,459609,B488_03960-MONOMER,,CP003789.1
B488_04030,B488_04030,467146,467281,B488_04030-MONOMER,,CP003789.1
B488_04430,B488_04430,496753,496885,B488_04430-MONOMER,,CP003789.1
B488_04440,B488_04440,497002,497119,B488_04440-MONOMER,,CP003789.1
B488_04560,B488_04560,513518,513659,B488_04560-MONOMER,,CP003789.1
B488_04650,B488_04650,523766,523907,B488_04650-MONOMER,,CP003789.1
B488_04670,B488_04670,524925,525099,B488_04670-MONOMER,,CP003789.1
B488_04680,B488_04680,525095,525356,B488_04680-MONOMER,,CP003789.1
B488_04700,B488_04700,526109,526937,B488_04700-MONOMER,,CP003789.1
B488_04710,B488_04710,527276,527417,B488_04710-MONOMER,,CP003789.1
B488_04750,B488_04750,530089,530239,B488_04750-MONOMER,,CP003789.1
B488_04760,B488_04760,530423,530606,B488_04760-MONOMER,,CP003789.1
B488_04770,B488_04770,530608,530722,B488_04770-MONOMER,,CP003789.1
B488_04800,B488_04800,532807,532984,B488_04800-MONOMER,,CP003789.1
B488_04840,B488_04840,536204,536456,B488_04840-MONOMER,,CP003789.1
B488_04870,B488_04870,537656,537782,B488_04870-MONOMER,,CP003789.1
B488_04880,B488_04880,537901,538135,B488_04880-MONOMER,,CP003789.1
B488_04930,B488_04930,541641,541788,B488_04930-MONOMER,,CP003789.1
B488_04980,B488_04980,544949,545072,B488_04980-MONOMER,,CP003789.1
B488_04990,B488_04990,545099,545216,B488_04990-MONOMER,,CP003789.1
B488_05000,B488_05000,545169,545307,B488_05000-MONOMER,,CP003789.1
B488_05010,B488_05010,545438,545564,B488_05010-MONOMER,,CP003789.1
B488_05020,B488_05020,545583,546003,B488_05020-MONOMER,,CP003789.1
B488_05040,B488_05040,547142,547451,B488_05040-MONOMER,,CP003789.1
B488_05400,B488_05400,582591,583185,B488_05400-MONOMER,,CP003789.1
