Gene Name	Accession-2	Left-End-Position	Right-End-Position	Product	Accession-1
GMET_RS15685	GMET_RS15685	3525824	3527164	GMET_RS15685-MONOMER	Gmet_3129
GMET_RS06875	GMET_RS06875	1528304	1529470	GMET_RS06875-MONOMER	Gmet_1365
GMET_RS00200	GMET_RS00200	51627	53999	GMET_RS00200-MONOMER	Gmet_0040
GMET_RS09350	GMET_RS09350	2070218	2070622	GMET_RS09350-MONOMER	Gmet_1857
GMET_RS15690	GMET_RS15690	3527406	3527888	GMET_RS15690-MONOMER	Gmet_3130
GMET_RS06880	GMET_RS06880	1529556	1530506	GMET_RS06880-MONOMER	Gmet_1366
GMET_RS00195	GMET_RS00195	49639	51459	GMET_RS00195-MONOMER	Gmet_0039
GMET_RS01570	GMET_RS01570	352906	353415	GMET_RS01570-MONOMER	Gmet_0313
GMET_RS02950	GMET_RS02950	657213	659216	GMET_RS02950-MONOMER	Gmet_0591
GMET_RS15695	GMET_RS15695	3527965	3528966	GMET_RS15695-MONOMER	Gmet_3131
GMET_RS04070	GMET_RS04070	895706	897046	GMET_RS04070-MONOMER	Gmet_0813
GMET_RS09355	GMET_RS09355	2070642	2071079	GMET_RS09355-MONOMER	Gmet_1858
GMET_RS06885	GMET_RS06885	1530546	1531283	GMET_RS06885-MONOMER	Gmet_1367
GMET_RS09455	GMET_RS09455	2090156	2090238	GMET_RS09455-tRNA	Gmet_R0032
GMET_RS00745	GMET_RS00745	180391	180579	GMET_RS00745-MONOMER	Gmet_0148
GMET_RS15700	GMET_RS15700	3528959	3529576	GMET_RS15700-MONOMER	Gmet_3132
GMET_RS06890	GMET_RS06890	1531380	1532003	GMET_RS06890-MONOMER	Gmet_1368
GMET_RS15705	GMET_RS15705	3529781	3530590	GMET_RS15705-MONOMER	Gmet_3133
GMET_RS02315	GMET_RS02315	511206	511580	GMET_RS02315-MONOMER	Gmet_0463
GMET_RS09360	GMET_RS09360	2071154	2073739	GMET_RS09360-MONOMER	Gmet_1859
GMET_RS06895	GMET_RS06895	1532028	1532774	GMET_RS06895-MONOMER	Gmet_1369
GMET_RS01860	GMET_RS01860	416996	417634	GMET_RS01860-MONOMER	Gmet_0373
GMET_RS03385	GMET_RS03385	738989	739786	GMET_RS03385-MONOMER	Gmet_0674
GMET_RS06900	GMET_RS06900	1532771	1533088	GMET_RS06900-MONOMER	Gmet_1370
GMET_RS15710	GMET_RS15710	3530679	3531149	GMET_RS15710-MONOMER	Gmet_3134
GMET_RS04075	GMET_RS04075	897120	897893	GMET_RS04075-MONOMER	Gmet_0814
GMET_RS19015	GMET_RS19015	2073768	2073995	GMET_RS19015-MONOMER	
GMET_RS00315	GMET_RS00315	77504	78559	GMET_RS00315-MONOMER	Gmet_0063
GMET_RS06905	GMET_RS06905	1533085	1533669	GMET_RS06905-MONOMER	Gmet_1371
GMET_RS00205	GMET_RS00205	54005	54910	GMET_RS00205-MONOMER	Gmet_0041
GMET_RS09460	GMET_RS09460	2090298	2090374	GMET_RS09460-tRNA	Gmet_R0033
GMET_RS15715	GMET_RS15715	3531663	3532037	GMET_RS15715-MONOMER	Gmet_3135
GMET_RS17700	GMET_RS17700	3961102	3962373	GMET_RS17700-MONOMER	Gmet_3528
GMET_RS00975	GMET_RS00975	224565	225737	GMET_RS00975-MONOMER	Gmet_0194
GMET_RS06910	GMET_RS06910	1533681	1534553	GMET_RS06910-MONOMER	Gmet_1372
GMET_RS00210	GMET_RS00210	54982	55662	GMET_RS00210-MONOMER	Gmet_0042
GMET_RS18695	GMET_RS18695	204287	205042	GMET_RS18695-MONOMER	Gmet_0176
GMET_RS16890	GMET_RS16890	3785995	3786606	GMET_RS16890-MONOMER	Gmet_3370
GMET_RS02320	GMET_RS02320	511771	512625	GMET_RS02320-MONOMER	Gmet_0464
GMET_RS09370	GMET_RS09370	2074379	2074924	GMET_RS09370-MONOMER	Gmet_1861
GMET_RS06915	GMET_RS06915	1534575	1535210	GMET_RS06915-MONOMER	Gmet_1373
GMET_RS15720	GMET_RS15720	3532906	3534576	GMET_RS15720-MONOMER	Gmet_3138
GMET_RS02955	GMET_RS02955	659273	660592	GMET_RS02955-MONOMER	Gmet_0592
GMET_RS06920	GMET_RS06920	1535207	1536760	GMET_RS06920-MONOMER	Gmet_1374
GMET_RS15725	GMET_RS15725	3534621	3534803	GMET_RS15725-MONOMER	Gmet_3633
GMET_RS04080	GMET_RS04080	897972	898991	GMET_RS04080-MONOMER	Gmet_0815
GMET_RS09375	GMET_RS09375	2074921	2075460	GMET_RS09375-MONOMER	Gmet_1862
GMET_RS06925	GMET_RS06925	1536773	1537897	GMET_RS06925-MONOMER	Gmet_1375
GMET_RS18485	GMET_RS18485	3534831	3535826	GMET_RS18485-MONOMER	Gmet_3139
GMET_RS09465	GMET_RS09465	2090388	2090464	GMET_RS09465-tRNA	Gmet_R0034
GMET_RS01185	GMET_RS01185	266657	267544	GMET_RS01185-MONOMER	Gmet_0235
GMET_RS06930	GMET_RS06930	1537900	1539207	GMET_RS06930-MONOMER	Gmet_1376
GMET_RS15730	GMET_RS15730	3535829	3537628	GMET_RS15730-MONOMER	Gmet_3140
GMET_RS02325	GMET_RS02325	512782	513396	GMET_RS02325-MONOMER	Gmet_0465
GMET_RS09380	GMET_RS09380	2075460	2076362	GMET_RS09380-MONOMER	Gmet_1863
GMET_RS06935	GMET_RS06935	1539404	1541563	GMET_RS06935-MONOMER	Gmet_1377
GMET_RS15735	GMET_RS15735	3538011	3539180	GMET_RS15735-MONOMER	Gmet_3141
GMET_RS03390	GMET_RS03390	739811	742507	GMET_RS03390-MONOMER	Gmet_0675
GMET_RS15740	GMET_RS15740	3539364	3539975	GMET_RS15740-MONOMER	Gmet_3142
GMET_RS06940	GMET_RS06940	1541771	1542430	GMET_RS06940-MONOMER	Gmet_1378
GMET_RS15745	GMET_RS15745	3540161	3542029	GMET_RS15745-MONOMER	Gmet_3143
GMET_RS09470	GMET_RS09470	2090470	2090547	GMET_RS09470-tRNA	Gmet_R0035
GMET_RS04085	GMET_RS04085	899262	902708	GMET_RS04085-MONOMER	Gmet_0816
GMET_RS09385	GMET_RS09385	2076422	2078143	GMET_RS09385-MONOMER	Gmet_1864
GMET_RS06945	GMET_RS06945	1542427	1544226	GMET_RS06945-MONOMER	Gmet_1379
GMET_RS00050	GMET_RS00050	15674	17200	GMET_RS00050-MONOMER	Gmet_0010
GMET_RS15750	GMET_RS15750	3542110	3542337	GMET_RS15750-MONOMER	Gmet_3635
GMET_RS06950	GMET_RS06950	1544746	1545411	GMET_RS06950-MONOMER	Gmet_1380
GMET_RS00220	GMET_RS00220	57520	58038	GMET_RS00220-MONOMER	Gmet_0044
GMET_RS02960	GMET_RS02960	660621	661139	GMET_RS02960-MONOMER	Gmet_0593
GMET_RS15755	GMET_RS15755	3542348	3543232	GMET_RS15755-MONOMER	Gmet_3144
GMET_RS02330	GMET_RS02330	513757	514275	GMET_RS02330-MONOMER	Gmet_0466
GMET_RS09390	GMET_RS09390	2078196	2079404	GMET_RS09390-MONOMER	Gmet_1865
GMET_RS06955	GMET_RS06955	1545423	1546133	GMET_RS06955-MONOMER	Gmet_1381
GMET_RS17705	GMET_RS17705	3962463	3963512	GMET_RS17705-MONOMER	Gmet_3529
GMET_RS15760	GMET_RS15760	3543391	3543867	GMET_RS15760-MONOMER	Gmet_3145
GMET_RS01190	GMET_RS01190	267541	268023	GMET_RS01190-MONOMER	Gmet_0236
GMET_RS15765	GMET_RS15765	3544071	3544505	GMET_RS15765-MONOMER	Gmet_3146
GMET_RS00225	GMET_RS00225	58122	59078	GMET_RS00225-MONOMER	Gmet_0045
GMET_RS06960	GMET_RS06960	1546191	1548068	GMET_RS06960-MONOMER	Gmet_1382
GMET_RS16895	GMET_RS16895	3786603	3787502	GMET_RS16895-MONOMER	Gmet_3371
GMET_RS15770	GMET_RS15770	3544556	3544777	GMET_RS15770-MONOMER	Gmet_3147
GMET_RS09560	GMET_RS09560	2107482	2107558	GMET_RS09560-tRNA	Gmet_R0036
GMET_RS04090	GMET_RS04090	902866	903252	GMET_RS04090-MONOMER	Gmet_0817
GMET_RS18335	GMET_RS18335	2079506	2079934	GMET_RS18335-MONOMER	Gmet_1866
GMET_RS11925	GMET_RS11925	2673697	2674816	GMET_RS11925-MONOMER	Gmet_2366
GMET_RS06965	GMET_RS06965	1548165	1548671	GMET_RS06965-MONOMER	Gmet_1383
GMET_RS15775	GMET_RS15775	3544862	3545083	GMET_RS15775-MONOMER	Gmet_3148
GMET_RS00240	GMET_RS00240	61422	61943	GMET_RS00240-MONOMER	Gmet_0048
GMET_RS01160	GMET_RS01160	262523	262933	GMET_RS01160-MONOMER	Gmet_0230
GMET_RS11930	GMET_RS11930	2674828	2676393	GMET_RS11930-MONOMER	Gmet_2367
GMET_RS18875	GMET_RS18875	3545209	3545553	GMET_RS18875-MONOMER	Gmet_3149
GMET_RS18340	GMET_RS18340	2079955	2081058	GMET_RS18340-MONOMER	Gmet_1867
GMET_RS06970	GMET_RS06970	1548685	1549434	GMET_RS06970-MONOMER	Gmet_1384
GMET_RS15785	GMET_RS15785	3545635	3546486	GMET_RS15785-MONOMER	Gmet_3150
GMET_RS18710	GMET_RS18710	268060	268212	GMET_RS18710-MONOMER	Gmet_3579
GMET_RS18345	GMET_RS18345	2081069	2081833	GMET_RS18345-MONOMER	Gmet_1868
GMET_RS02335	GMET_RS02335	514370	515431	GMET_RS02335-MONOMER	Gmet_0467
GMET_RS11935	GMET_RS11935	2676393	2677247	GMET_RS11935-MONOMER	Gmet_2368
GMET_RS06975	GMET_RS06975	1549548	1550462	GMET_RS06975-MONOMER	Gmet_1385
GMET_RS15790	GMET_RS15790	3546483	3547325	GMET_RS15790-MONOMER	Gmet_3151
GMET_RS00600	GMET_RS00600	144317	146599	GMET_RS00600-MONOMER	Gmet_0119
GMET_RS03395	GMET_RS03395	742510	744072	GMET_RS03395-MONOMER	Gmet_0676
GMET_RS00230	GMET_RS00230	59548	60504	GMET_RS00230-MONOMER	Gmet_0046
GMET_RS15795	GMET_RS15795	3547303	3548748	GMET_RS15795-MONOMER	Gmet_3152
GMET_RS11940	GMET_RS11940	2677291	2677998	GMET_RS11940-MONOMER	Gmet_2369
GMET_RS06980	GMET_RS06980	1550693	1552972	GMET_RS06980-MONOMER	Gmet_1386
GMET_RS01645	GMET_RS01645	365418	368993	GMET_RS01645-MONOMER	Gmet_0329
GMET_RS04095	GMET_RS04095	903342	904190	GMET_RS04095-MONOMER	Gmet_0818
GMET_RS11945	GMET_RS11945	2678069	2678521	GMET_RS11945-MONOMER	Gmet_2370
GMET_RS09405	GMET_RS09405	2081830	2082636	GMET_RS09405-MONOMER	Gmet_1869
GMET_RS06985	GMET_RS06985	1553226	1554086	GMET_RS06985-MONOMER	Gmet_1387
GMET_RS15800	GMET_RS15800	3548739	3550085	GMET_RS15800-MONOMER	Gmet_3153
GMET_RS02965	GMET_RS02965	661203	662030	GMET_RS02965-MONOMER	Gmet_0594
GMET_RS11950	GMET_RS11950	2678418	2680826	GMET_RS11950-MONOMER	Gmet_2371
GMET_RS06990	GMET_RS06990	1554093	1555061	GMET_RS06990-MONOMER	Gmet_1388
GMET_RS15805	GMET_RS15805	3550082	3550456	GMET_RS15805-MONOMER	Gmet_3154
GMET_RS00820	GMET_RS00820	193149	193679	GMET_RS00820-MONOMER	Gmet_0163
GMET_RS09410	GMET_RS09410	2082888	2083073	GMET_RS09410-MONOMER	
GMET_RS02340	GMET_RS02340	515493	516293	GMET_RS02340-MONOMER	Gmet_0468
GMET_RS11955	GMET_RS11955	2681086	2682375	GMET_RS11955-MONOMER	Gmet_2372
GMET_RS06995	GMET_RS06995	1555058	1556068	GMET_RS06995-MONOMER	Gmet_1389
GMET_RS09845	GMET_RS09845	2177911	2177997	GMET_RS09845-tRNA	Gmet_R0037
GMET_RS00525	GMET_RS00525	129995	131824	GMET_RS00525-MONOMER	Gmet_0104
GMET_RS11960	GMET_RS11960	2682523	2683953	GMET_RS11960-MONOMER	Gmet_2373
GMET_RS15810	GMET_RS15810	3550507	3551595	GMET_RS15810-MONOMER	Gmet_3155
GMET_RS09415	GMET_RS09415	2083063	2083803	GMET_RS09415-MONOMER	Gmet_1870
GMET_RS07000	GMET_RS07000	1556068	1556826	GMET_RS07000-MONOMER	Gmet_1390
GMET_RS17710	GMET_RS17710	3963535	3964089	GMET_RS17710-MONOMER	Gmet_3530
GMET_RS04100	GMET_RS04100	904271	905554	GMET_RS04100-MONOMER	Gmet_0819
GMET_RS11965	GMET_RS11965	2683974	2684573	GMET_RS11965-MONOMER	Gmet_2374
GMET_RS09435	GMET_RS09435	2084434	2086851	GMET_RS09435-MONOMER	Gmet_1871
GMET_RS07005	GMET_RS07005	1556833	1558692	GMET_RS07005-MONOMER	Gmet_1391
GMET_RS15815	GMET_RS15815	3551732	3552064	GMET_RS15815-MONOMER	Gmet_3156
GMET_RS16900	GMET_RS16900	3787502	3788785	GMET_RS16900-MONOMER	Gmet_3372
GMET_RS11970	GMET_RS11970	2684673	2685740	GMET_RS11970-MONOMER	Gmet_2375
GMET_RS15820	GMET_RS15820	3552237	3553691	GMET_RS15820-MONOMER	Gmet_3157
GMET_RS09440	GMET_RS09440	2086865	2088118	GMET_RS09440-MONOMER	Gmet_1872
GMET_RS07010	GMET_RS07010	1558696	1559556	GMET_RS07010-MONOMER	Gmet_1392
GMET_RS02210	GMET_RS02210	486084	486911	GMET_RS02210-MONOMER	Gmet_0442
GMET_RS11975	GMET_RS11975	2685798	2687021	GMET_RS11975-MONOMER	Gmet_2376
GMET_RS02345	GMET_RS02345	516304	516909	GMET_RS02345-MONOMER	Gmet_0469
GMET_RS09445	GMET_RS09445	2088115	2088714	GMET_RS09445-MONOMER	Gmet_1873
GMET_RS07015	GMET_RS07015	1559620	1561326	GMET_RS07015-MONOMER	Gmet_1393
GMET_RS15825	GMET_RS15825	3553803	3555191	GMET_RS15825-MONOMER	Gmet_3158
GMET_RS03400	GMET_RS03400	744131	744457	GMET_RS03400-MONOMER	Gmet_0677
GMET_RS11980	GMET_RS11980	2687129	2687686	GMET_RS11980-MONOMER	Gmet_2377
GMET_RS15830	GMET_RS15830	3555314	3557878	GMET_RS15830-MONOMER	Gmet_3159
GMET_RS09450	GMET_RS09450	2088739	2090040	GMET_RS09450-MONOMER	Gmet_1874
GMET_RS07020	GMET_RS07020	1561466	1562563	GMET_RS07020-MONOMER	Gmet_1394
GMET_RS02970	GMET_RS02970	662073	663320	GMET_RS02970-MONOMER	Gmet_0595
GMET_RS00760	GMET_RS00760	182370	182822	GMET_RS00760-MONOMER	Gmet_0151
GMET_RS15835	GMET_RS15835	3557975	3559693	GMET_RS15835-MONOMER	Gmet_3160
GMET_RS09855	GMET_RS09855	2178634	2178708	GMET_RS09855-tRNA	Gmet_R0038
GMET_RS04105	GMET_RS04105	905624	905887	GMET_RS04105-MONOMER	Gmet_0820
GMET_RS11985	GMET_RS11985	2687765	2689390	GMET_RS11985-MONOMER	Gmet_2378
GMET_RS07025	GMET_RS07025	1562595	1563812	GMET_RS07025-MONOMER	Gmet_1395
GMET_RS15840	GMET_RS15840	3559680	3559964	GMET_RS15840-MONOMER	Gmet_3161
GMET_RS11990	GMET_RS11990	2689561	2690037	GMET_RS11990-MONOMER	Gmet_2379
GMET_RS15845	GMET_RS15845	3560059	3561303	GMET_RS15845-MONOMER	Gmet_3162
GMET_RS09475	GMET_RS09475	2090602	2091192	GMET_RS09475-MONOMER	Gmet_1875
GMET_RS07030	GMET_RS07030	1563822	1565465	GMET_RS07030-MONOMER	Gmet_1396
GMET_RS15850	GMET_RS15850	3561300	3562232	GMET_RS15850-MONOMER	Gmet_3163
GMET_RS11995	GMET_RS11995	2690031	2690417	GMET_RS11995-MONOMER	Gmet_2380
GMET_RS02350	GMET_RS02350	516914	518302	GMET_RS02350-MONOMER	Gmet_0470
GMET_RS09480	GMET_RS09480	2091189	2091905	GMET_RS09480-MONOMER	Gmet_1876
GMET_RS07035	GMET_RS07035	1565515	1566891	GMET_RS07035-MONOMER	Gmet_1397
GMET_RS15855	GMET_RS15855	3562229	3563176	GMET_RS15855-MONOMER	Gmet_3164
GMET_RS18925	GMET_RS18925	62349	62426	GMET_RS18925-MONOMER	
GMET_RS12000	GMET_RS12000	2690401	2692110	GMET_RS12000-MONOMER	Gmet_2381
GMET_RS15860	GMET_RS15860	3563325	3563612	GMET_RS15860-MONOMER	Gmet_3165
GMET_RS09485	GMET_RS09485	2091990	2093072	GMET_RS09485-MONOMER	Gmet_1877
GMET_RS07040	GMET_RS07040	1567009	1568262	GMET_RS07040-MONOMER	Gmet_1398
GMET_RS01655	GMET_RS01655	370449	371069	GMET_RS01655-MONOMER	Gmet_0331
GMET_RS04110	GMET_RS04110	905950	907587	GMET_RS04110-MONOMER	Gmet_0821
GMET_RS12005	GMET_RS12005	2692119	2692907	GMET_RS12005-MONOMER	Gmet_2382
GMET_RS09490	GMET_RS09490	2093445	2094023	GMET_RS09490-MONOMER	Gmet_1878
GMET_RS15865	GMET_RS15865	3563744	3564016	GMET_RS15865-MONOMER	Gmet_3166
GMET_RS01530	GMET_RS01530	342923	344194	GMET_RS01530-MONOMER	Gmet_0305
GMET_RS17715	GMET_RS17715	3964165	3965283	GMET_RS17715-MONOMER	Gmet_3531
GMET_RS18205	GMET_RS18205	268970	269215	GMET_RS18205-MONOMER	Gmet_0238
GMET_RS00685	GMET_RS00685	165102	165746	GMET_RS00685-MONOMER	Gmet_0136
GMET_RS12010	GMET_RS12010	2693036	2694319	GMET_RS12010-MONOMER	Gmet_2383
GMET_RS09495	GMET_RS09495	2094020	2095606	GMET_RS09495-MONOMER	Gmet_1879
GMET_RS18980	GMET_RS18980	1568483	1568590	GMET_RS18980-MONOMER	
GMET_RS02975	GMET_RS02975	663322	663681	GMET_RS02975-MONOMER	Gmet_0596
GMET_RS00765	GMET_RS00765	182924	183340	GMET_RS00765-MONOMER	Gmet_0152
GMET_RS16905	GMET_RS16905	3788782	3789327	GMET_RS16905-MONOMER	Gmet_3373
GMET_RS15870	GMET_RS15870	3564108	3566627	GMET_RS15870-MONOMER	Gmet_3167
GMET_RS15875	GMET_RS15875	3566608	3567063	GMET_RS15875-MONOMER	Gmet_3168
GMET_RS00330	GMET_RS00330	80968	82308	GMET_RS00330-MONOMER	Gmet_0066
GMET_RS12015	GMET_RS12015	2694617	2695654	GMET_RS12015-MONOMER	Gmet_2384
GMET_RS02355	GMET_RS02355	518299	519606	GMET_RS02355-MONOMER	Gmet_0471
GMET_RS09500	GMET_RS09500	2095712	2096929	GMET_RS09500-MONOMER	Gmet_1880
GMET_RS18295	GMET_RS18295	1568751	1569092	GMET_RS18295-MONOMER	Gmet_1400
GMET_RS03405	GMET_RS03405	744447	744746	GMET_RS03405-MONOMER	Gmet_0678
GMET_RS18600	GMET_RS18600	2582988	2583054	GMET_RS18600-tRNA	Gmet_R0039
GMET_RS00250	GMET_RS00250	62682	63137	GMET_RS00250-MONOMER	Gmet_0050
GMET_RS12020	GMET_RS12020	2695691	2696542	GMET_RS12020-MONOMER	Gmet_2385
GMET_RS09505	GMET_RS09505	2096987	2097469	GMET_RS09505-MONOMER	Gmet_1881
GMET_RS07055	GMET_RS07055	1569178	1569996	GMET_RS07055-MONOMER	Gmet_1401
GMET_RS15880	GMET_RS15880	3567233	3568825	GMET_RS15880-MONOMER	Gmet_3169
GMET_RS04115	GMET_RS04115	907879	908427	GMET_RS04115-MONOMER	Gmet_0822
GMET_RS12025	GMET_RS12025	2696877	2698046	GMET_RS12025-MONOMER	Gmet_2386
GMET_RS09510	GMET_RS09510	2097476	2097925	GMET_RS09510-MONOMER	Gmet_1882
GMET_RS07060	GMET_RS07060	1569993	1570862	GMET_RS07060-MONOMER	Gmet_1402
GMET_RS15885	GMET_RS15885	3569039	3569230	GMET_RS15885-MONOMER	Gmet_3170
GMET_RS18850	GMET_RS18850	2698425	2698580	GMET_RS18850-MONOMER	Gmet_2387
GMET_RS00590	GMET_RS00590	142993	144084	GMET_RS00590-MONOMER	Gmet_0117
GMET_RS15890	GMET_RS15890	3569267	3569425	GMET_RS15890-MONOMER	Gmet_3171
GMET_RS09515	GMET_RS09515	2097946	2099490	GMET_RS09515-MONOMER	Gmet_1883
GMET_RS07065	GMET_RS07065	1570855	1571745	GMET_RS07065-MONOMER	Gmet_1403
GMET_RS15895	GMET_RS15895	3569486	3569665	GMET_RS15895-MONOMER	Gmet_3172
GMET_RS12030	GMET_RS12030	2698613	2699101	GMET_RS12030-MONOMER	Gmet_2388
GMET_RS02360	GMET_RS02360	519762	520499	GMET_RS02360-MONOMER	Gmet_0472
GMET_RS09520	GMET_RS09520	2099487	2099867	GMET_RS09520-MONOMER	Gmet_1884
GMET_RS07070	GMET_RS07070	1571732	1573447	GMET_RS07070-MONOMER	Gmet_1404
GMET_RS15900	GMET_RS15900	3569777	3570850	GMET_RS15900-MONOMER	Gmet_3173
GMET_RS01650	GMET_RS01650	368998	370452	GMET_RS01650-MONOMER	Gmet_0330
GMET_RS01230	GMET_RS01230	275126	276634	GMET_RS01230-MONOMER	Gmet_0245
GMET_RS12035	GMET_RS12035	2699173	2699760	GMET_RS12035-MONOMER	Gmet_2389
GMET_RS15905	GMET_RS15905	3571193	3572707	GMET_RS15905-MONOMER	Gmet_3174
GMET_RS09525	GMET_RS09525	2099875	2100594	GMET_RS09525-MONOMER	Gmet_1885
GMET_RS07075	GMET_RS07075	1573449	1574291	GMET_RS07075-MONOMER	Gmet_1405
GMET_RS18880	GMET_RS18880	3572800	3572955	GMET_RS18880-MONOMER	Gmet_3636
GMET_RS12040	GMET_RS12040	2699868	2701154	GMET_RS12040-MONOMER	Gmet_2390
GMET_RS09530	GMET_RS09530	2100595	2101950	GMET_RS09530-MONOMER	Gmet_1886
GMET_RS07080	GMET_RS07080	1574281	1575111	GMET_RS07080-MONOMER	Gmet_1406
GMET_RS15910	GMET_RS15910	3572960	3574414	GMET_RS15910-MONOMER	Gmet_3175
GMET_RS00895	GMET_RS00895	208617	209216	GMET_RS00895-MONOMER	Gmet_0179
GMET_RS12045	GMET_RS12045	2701272	2702762	GMET_RS12045-MONOMER	Gmet_2391
GMET_RS09535	GMET_RS09535	2101974	2102369	GMET_RS09535-MONOMER	Gmet_1887
GMET_RS07085	GMET_RS07085	1575101	1575802	GMET_RS07085-MONOMER	Gmet_1407
GMET_RS02980	GMET_RS02980	663892	665397	GMET_RS02980-MONOMER	Gmet_0597
GMET_RS15915	GMET_RS15915	3574468	3575493	GMET_RS15915-MONOMER	Gmet_3176
GMET_RS11515	GMET_RS11515	2589986	2590060	GMET_RS11515-tRNA	Gmet_R0040
GMET_RS18945	GMET_RS18945	520496	520777	GMET_RS18945-MONOMER	Gmet_0473
GMET_RS04120	GMET_RS04120	908560	909432	GMET_RS04120-MONOMER	Gmet_0823
GMET_RS17720	GMET_RS17720	3965386	3967302	GMET_RS17720-MONOMER	Gmet_3532
GMET_RS18605	GMET_RS18605	2702904	2703068	GMET_RS18605-MONOMER	Gmet_2392
GMET_RS09540	GMET_RS09540	2102366	2103133	GMET_RS09540-MONOMER	Gmet_1888
GMET_RS07090	GMET_RS07090	1575858	1576847	GMET_RS07090-MONOMER	Gmet_1408
GMET_RS03410	GMET_RS03410	744858	746330	GMET_RS03410-MONOMER	Gmet_0679
GMET_RS00540	GMET_RS00540	133443	134615	GMET_RS00540-MONOMER	Gmet_0107
GMET_RS00265	GMET_RS00265	65819	67273	GMET_RS00265-MONOMER	Gmet_0053
GMET_RS12050	GMET_RS12050	2703062	2704921	GMET_RS12050-MONOMER	Gmet_2393
GMET_RS16910	GMET_RS16910	3789324	3790166	GMET_RS16910-MONOMER	Gmet_3374
GMET_RS15920	GMET_RS15920	3575507	3577711	GMET_RS15920-MONOMER	Gmet_3177
GMET_RS09545	GMET_RS09545	2103196	2104068	GMET_RS09545-MONOMER	Gmet_1889
GMET_RS18300	GMET_RS18300	1576844	1578118	GMET_RS18300-MONOMER	Gmet_1409
GMET_RS12055	GMET_RS12055	2705027	2705956	GMET_RS12055-MONOMER	Gmet_2394
GMET_RS09550	GMET_RS09550	2104068	2105846	GMET_RS09550-MONOMER	Gmet_1890
GMET_RS07100	GMET_RS07100	1578140	1579243	GMET_RS07100-MONOMER	Gmet_1410
GMET_RS01435	GMET_RS01435	317600	319621	GMET_RS01435-MONOMER	Gmet_0286
GMET_RS15925	GMET_RS15925	3577708	3580218	GMET_RS15925-MONOMER	Gmet_3178
GMET_RS15930	GMET_RS15930	3580316	3580678	GMET_RS15930-MONOMER	Gmet_3179
GMET_RS12060	GMET_RS12060	2706051	2706806	GMET_RS12060-MONOMER	Gmet_2395
GMET_RS09555	GMET_RS09555	2105996	2107426	GMET_RS09555-MONOMER	Gmet_1891
GMET_RS01740	GMET_RS01740	388324	389172	GMET_RS01740-MONOMER	Gmet_0349
GMET_RS04125	GMET_RS04125	909457	909780	GMET_RS04125-MONOMER	Gmet_0824
GMET_RS12065	GMET_RS12065	2706806	2708719	GMET_RS12065-MONOMER	Gmet_2396
GMET_RS02370	GMET_RS02370	520780	521532	GMET_RS02370-MONOMER	Gmet_0474
GMET_RS09565	GMET_RS09565	2107631	2109412	GMET_RS09565-MONOMER	Gmet_1892
GMET_RS07110	GMET_RS07110	1579436	1581346	GMET_RS07110-MONOMER	Gmet_1411
GMET_RS15935	GMET_RS15935	3580680	3582302	GMET_RS15935-MONOMER	Gmet_3180
GMET_RS18660	GMET_RS18660	3582603	3582788	GMET_RS18660-MONOMER	
GMET_RS12070	GMET_RS12070	2708729	2709391	GMET_RS12070-MONOMER	Gmet_2397
GMET_RS09570	GMET_RS09570	2109402	2113004	GMET_RS09570-MONOMER	Gmet_1893
GMET_RS07115	GMET_RS07115	1581358	1581876	GMET_RS07115-MONOMER	Gmet_1412
GMET_RS18715	GMET_RS18715	380115	380270	GMET_RS18715-MONOMER	
GMET_RS15945	GMET_RS15945	3582804	3584177	GMET_RS15945-MONOMER	Gmet_3182
GMET_RS02985	GMET_RS02985	665619	668039	GMET_RS02985-MONOMER	Gmet_0598
GMET_RS12075	GMET_RS12075	2709976	2711082	GMET_RS12075-MONOMER	Gmet_2398
GMET_RS07120	GMET_RS07120	1581910	1582107	GMET_RS07120-MONOMER	Gmet_1413
GMET_RS12080	GMET_RS12080	2711163	2711957	GMET_RS12080-MONOMER	Gmet_2399
GMET_RS15950	GMET_RS15950	3584328	3585497	GMET_RS15950-MONOMER	Gmet_3183
GMET_RS09575	GMET_RS09575	2113008	2116190	GMET_RS09575-MONOMER	Gmet_1894
GMET_RS07125	GMET_RS07125	1582260	1582613	GMET_RS07125-MONOMER	Gmet_1414
GMET_RS17155	GMET_RS17155	3839009	3840757	GMET_RS17155-MONOMER	Gmet_3422
GMET_RS14275	GMET_RS14275	3226815	3226889	GMET_RS14275-tRNA	Gmet_R0041
GMET_RS12085	GMET_RS12085	2712288	2713853	GMET_RS12085-MONOMER	Gmet_2400
GMET_RS02375	GMET_RS02375	521523	522365	GMET_RS02375-MONOMER	Gmet_0475
GMET_RS09580	GMET_RS09580	2116507	2116959	GMET_RS09580-MONOMER	Gmet_1895
GMET_RS07130	GMET_RS07130	1582689	1583705	GMET_RS07130-MONOMER	Gmet_1415
GMET_RS03415	GMET_RS03415	746445	747347	GMET_RS03415-MONOMER	Gmet_0680
GMET_RS15955	GMET_RS15955	3585606	3585962	GMET_RS15955-MONOMER	Gmet_3184
GMET_RS00270	GMET_RS00270	67283	67489	GMET_RS00270-MONOMER	Gmet_0054
GMET_RS17725	GMET_RS17725	3967385	3967954	GMET_RS17725-MONOMER	Gmet_3533
GMET_RS12090	GMET_RS12090	2713913	2716033	GMET_RS12090-MONOMER	Gmet_2401
