Gene Name	Accession-2	Left-End-Position	Right-End-Position	Product	Accession-1
CLJU_RS01410	CLJU_RS01410	293452	293835	CLJU_RS01410-MONOMER	CLJU_c02880
CLJU_RS06710	CLJU_RS06710	1468825	1469397	CLJU_RS06710-MONOMER	CLJU_c13680
CLJU_RS10415	CLJU_RS10415	2308555	2308797	CLJU_RS10415-MONOMER	CLJU_c21210
CLJU_RS04290	CLJU_RS04290	960870	961709	CLJU_RS04290-MONOMER	CLJU_c08700
CLJU_RS10925	CLJU_RS10925	2428629	2429375	CLJU_RS10925-MONOMER	CLJU_c22260
CLJU_RS13355	CLJU_RS13355	2992834	2993361	CLJU_RS13355-MONOMER	CLJU_c27100
CLJU_RS04545	CLJU_RS04545	1026405	1026959	CLJU_RS04545-MONOMER	CLJU_c09220
CLJU_RS01095	CLJU_RS01095	232261	233313	CLJU_RS01095-MONOMER	CLJU_c02240
CLJU_RS18190	CLJU_RS18190	4003076	4003801	CLJU_RS18190-MONOMER	CLJU_c36940
CLJU_RS09100	CLJU_RS09100	2006948	2007442	CLJU_RS09100-MONOMER	CLJU_c18550
CLJU_RS14770	CLJU_RS14770	3300441	3302543	CLJU_RS14770-MONOMER	CLJU_c29940
CLJU_RS12995	CLJU_RS12995	2920925	2922235	CLJU_RS12995-MONOMER	CLJU_c26370
CLJU_RS20720	CLJU_RS20720	4547498	4548391	CLJU_RS20720-MONOMER	CLJU_c42070
CLJU_RS14885	CLJU_RS14885	3331905	3333971	CLJU_RS14885-MONOMER	CLJU_c30180
CLJU_RS04235	CLJU_RS04235	948266	949507	CLJU_RS04235-MONOMER	CLJU_c08600
CLJU_RS13180	CLJU_RS13180	2958935	2960596	CLJU_RS13180-MONOMER	CLJU_c26740
CLJU_RS15130	CLJU_RS15130	3393096	3394004	CLJU_RS15130-MONOMER	CLJU_c30680
CLJU_RS00660	CLJU_RS00660	137935	138849	CLJU_RS00660-MONOMER	CLJU_c01350
CLJU_RS04760	CLJU_RS04760	1077322	1077858	CLJU_RS04760-MONOMER	
CLJU_RS04215	CLJU_RS04215	943604	945049	CLJU_RS04215-MONOMER	CLJU_c08560
CLJU_RS16665	CLJU_RS16665	3693325	3694350	CLJU_RS16665-MONOMER	CLJU_c33810
CLJU_RS13815	CLJU_RS13815	3092589	3093194	CLJU_RS13815-MONOMER	CLJU_c27970
CLJU_RS22360	CLJU_RS22360	3277047	3277190	CLJU_RS22360-MONOMER	
CLJU_RS21955	CLJU_RS21955	4538710	4538877	CLJU_RS21955-MONOMER	CLJU_c41970
CLJU_RS14620	CLJU_RS14620	3270211	3271287	CLJU_RS14620-MONOMER	CLJU_c29640
CLJU_RS18960	CLJU_RS18960	4184535	4185242	CLJU_RS18960-MONOMER	CLJU_c38500
CLJU_RS04050	CLJU_RS04050	911002	912087	CLJU_RS04050-MONOMER	CLJU_c08220
CLJU_RS07605	CLJU_RS07605	1684159	1685898	CLJU_RS07605-MONOMER	CLJU_c15520
CLJU_RS04455	CLJU_RS04455	1001970	1002905	CLJU_RS04455-MONOMER	CLJU_c09040
CLJU_RS08255	CLJU_RS08255	1829638	1830039	CLJU_RS08255-MONOMER	CLJU_c16820
CLJU_RS20425	CLJU_RS20425	4488456	4489847	CLJU_RS20425-MONOMER	CLJU_c41460
CLJU_RS08580	CLJU_RS08580	1898074	1898778	CLJU_RS08580-MONOMER	CLJU_c17470
CLJU_RS04975	CLJU_RS04975	1126122	1126553	CLJU_RS04975-MONOMER	CLJU_c10140
CLJU_RS15005	CLJU_RS15005	3362253	3362429	CLJU_RS15005-MONOMER	
CLJU_RS09890	CLJU_RS09890	2187095	2187799	CLJU_RS09890-MONOMER	CLJU_c20160
CLJU_RS18835	CLJU_RS18835	4142084	4142248	CLJU_RS18835-MONOMER	CLJU_c38240
CLJU_RS15935	CLJU_RS15935	3535590	3536030	CLJU_RS15935-MONOMER	CLJU_c32320
CLJU_RS14795	CLJU_RS14795	3307462	3308976	CLJU_RS14795-MONOMER	CLJU_c29990
CLJU_RS10420	CLJU_RS10420	2308847	2309782	CLJU_RS10420-MONOMER	CLJU_c21220
CLJU_RS14175	CLJU_RS14175	3178264	3179136	CLJU_RS14175-MONOMER	CLJU_c28730
CLJU_RS06540	CLJU_RS06540	1431631	1432932	CLJU_RS06540-MONOMER	CLJU_c13320
CLJU_RS11635	CLJU_RS11635	2603030	2604445	CLJU_RS11635-MONOMER	CLJU_c23660
CLJU_RS02475	CLJU_RS02475	546731	547984	CLJU_RS02475-MONOMER	CLJU_c05050
CLJU_RS06260	CLJU_RS06260	1376316	1377317	CLJU_RS06260-MONOMER	CLJU_c12770
CLJU_RS10930	CLJU_RS10930	2429398	2430141	CLJU_RS10930-MONOMER	CLJU_c22270
CLJU_RS07030	CLJU_RS07030	1534618	1535283	CLJU_RS07030-MONOMER	CLJU_c14330
CLJU_RS05265	CLJU_RS05265	1181678	1182586	CLJU_RS05265-MONOMER	CLJU_c10720
CLJU_RS19865	CLJU_RS19865	4384708	4385355	CLJU_RS19865-MONOMER	CLJU_c40340
CLJU_RS07335	CLJU_RS07335	1620092	1620904	CLJU_RS07335-MONOMER	CLJU_c14960
CLJU_RS15690	CLJU_RS15690	3485245	3486021	CLJU_RS15690-MONOMER	CLJU_c31840
CLJU_RS18195	CLJU_RS18195	4003936	4005996	CLJU_RS18195-MONOMER	CLJU_c36950
CLJU_RS00070	CLJU_RS00070	15783	18500	CLJU_RS00070-MONOMER	CLJU_c00140
CLJU_RS16050	CLJU_RS16050	3555653	3555892	CLJU_RS16050-MONOMER	CLJU_c32570
CLJU_RS17455	CLJU_RS17455	3866680	3867144	CLJU_RS17455-MONOMER	CLJU_c35450
CLJU_RS17585	CLJU_RS17585	3891589	3892458	CLJU_RS17585-MONOMER	CLJU_c35710
CLJU_RS07750	CLJU_RS07750	1720191	1721591	CLJU_RS07750-MONOMER	CLJU_c15810
CLJU_RS00960	CLJU_RS00960	200222	201604	CLJU_RS00960-MONOMER	CLJU_c01970
CLJU_RS18535	CLJU_RS18535	4088037	4088669	CLJU_RS18535-MONOMER	CLJU_c37640
CLJU_RS20950	CLJU_RS20950	4589405	4590742	CLJU_RS20950-MONOMER	CLJU_c42520
CLJU_RS19445	CLJU_RS19445	4295731	4295964	CLJU_RS19445-MONOMER	CLJU_c39490
CLJU_RS03800	CLJU_RS03800	853848	854540	CLJU_RS03800-MONOMER	CLJU_c07720
CLJU_RS09620	CLJU_RS09620	2126455	2127888	CLJU_RS09620-MONOMER	CLJU_c19630
CLJU_RS13095	CLJU_RS13095	2939322	2940413	CLJU_RS13095-MONOMER	CLJU_c26570
CLJU_RS17375	CLJU_RS17375	3846874	3847521	CLJU_RS17375-MONOMER	CLJU_c35260
CLJU_RS03105	CLJU_RS03105	696233	696308	CLJU_RS03105-tRNA	CLJU_c06320
CLJU_RS07965	CLJU_RS07965	1768695	1769141	CLJU_RS07965-MONOMER	CLJU_c16250
CLJU_RS00405	CLJU_RS00405	79821	79910	CLJU_RS00405-tRNA	CLJU_c00840
CLJU_RS03505	CLJU_RS03505	792130	793971	CLJU_RS03505-MONOMER	CLJU_c07120
CLJU_RS02040	CLJU_RS02040	438250	439677	CLJU_RS02040-MONOMER	CLJU_c04180
CLJU_RS07610	CLJU_RS07610	1685988	1686935	CLJU_RS07610-MONOMER	CLJU_c15530
CLJU_RS01870	CLJU_RS01870	398513	399673	CLJU_RS01870-MONOMER	CLJU_c03830
CLJU_RS07195	CLJU_RS07195	1582904	1584217	CLJU_RS07195-MONOMER	CLJU_c14670
CLJU_RS08260	CLJU_RS08260	1830039	1831604	CLJU_RS08260-MONOMER	CLJU_c16830
CLJU_RS03595	CLJU_RS03595	809537	809908	CLJU_RS03595-MONOMER	CLJU_c07300
CLJU_RS13885	CLJU_RS13885	3110772	3111914	CLJU_RS13885-MONOMER	CLJU_c28110
CLJU_RS09895	CLJU_RS09895	2187853	2189085	CLJU_RS09895-MONOMER	CLJU_c20170
CLJU_RS02240	CLJU_RS02240	488048	488971	CLJU_RS02240-MONOMER	CLJU_c04580
CLJU_RS07315	CLJU_RS07315	1614363	1615877	CLJU_RS07315-rRNA	CLJU_c14930
CLJU_RS03080	CLJU_RS03080	692128	693312	CLJU_RS03080-MONOMER	CLJU_c06270
CLJU_RS08970	CLJU_RS08970	1978884	1979945	CLJU_RS08970-MONOMER	CLJU_c18270
CLJU_RS14325	CLJU_RS14325	3203542	3204972	CLJU_RS14325-MONOMER	CLJU_c29040
CLJU_RS10425	CLJU_RS10425	2309791	2311620	CLJU_RS10425-MONOMER	CLJU_c21230
CLJU_RS21355	CLJU_RS21355	2724320	2724541	CLJU_RS21355-MONOMER	CLJU_c24590
CLJU_RS01365	CLJU_RS01365	284247	285125	CLJU_RS01365-MONOMER	CLJU_c02790
CLJU_RS08965	CLJU_RS08965	1977366	1978868	CLJU_RS08965-MONOMER	CLJU_c18250
CLJU_RS19375	CLJU_RS19375	4281557	4281943	CLJU_RS19375-MONOMER	CLJU_c39350
CLJU_RS18110	CLJU_RS18110	3992538	3992613	CLJU_RS18110-tRNA	CLJU_c36790
CLJU_RS18385	CLJU_RS18385	4051332	4053125	CLJU_RS18385-MONOMER	CLJU_c37340
CLJU_RS03260	CLJU_RS03260	730009	731019	CLJU_RS03260-MONOMER	CLJU_c06630
CLJU_RS21300	CLJU_RS21300	2430181	2432070	CLJU_RS21300-MONOMER	CLJU_c22280
CLJU_RS12870	CLJU_RS12870	2894984	2896684	CLJU_RS12870-MONOMER	CLJU_c26120
CLJU_RS12385	CLJU_RS12385	2786362	2786814	CLJU_RS12385-MONOMER	CLJU_c25140
CLJU_RS14395	CLJU_RS14395	3221094	3222128	CLJU_RS14395-MONOMER	CLJU_c29180
CLJU_RS00805	CLJU_RS00805	163830	165002	CLJU_RS00805-MONOMER	CLJU_c01660
CLJU_RS11785	CLJU_RS11785	2645078	2646361	CLJU_RS11785-MONOMER	CLJU_c23960
CLJU_RS20465	CLJU_RS20465	4497402	4497947	CLJU_RS20465-MONOMER	CLJU_c41540
CLJU_RS04645	CLJU_RS04645	1053085	1053852	CLJU_RS04645-MONOMER	CLJU_c09420
CLJU_RS06885	CLJU_RS06885	1501887	1502132	CLJU_RS06885-MONOMER	CLJU_c14020
CLJU_RS17515	CLJU_RS17515	3876950	3877891	CLJU_RS17515-MONOMER	CLJU_c35570
CLJU_RS13400	CLJU_RS13400	3001364	3002353	CLJU_RS13400-MONOMER	CLJU_c27180
CLJU_RS21705	CLJU_RS21705	3040737	3040904	CLJU_RS21705-MONOMER	
CLJU_RS09230	CLJU_RS09230	2040212	2041075	CLJU_RS09230-MONOMER	CLJU_c18820
CLJU_RS13740	CLJU_RS13740	3075104	3076594	CLJU_RS13740-MONOMER	CLJU_c27820
CLJU_RS02550	CLJU_RS02550	563316	563882	CLJU_RS02550-MONOMER	CLJU_c05200
CLJU_RS16465	CLJU_RS16465	3651192	3651350	CLJU_RS16465-MONOMER	CLJU_c33400
CLJU_RS00650	CLJU_RS00650	136796	136869	CLJU_RS00650-tRNA	CLJU_c01330
CLJU_RS13260	CLJU_RS13260	2973617	2974537	CLJU_RS13260-MONOMER	CLJU_c26900
CLJU_RS05765	CLJU_RS05765	1275818	1276153	CLJU_RS05765-MONOMER	CLJU_c11750
CLJU_RS16585	CLJU_RS16585	3676415	3677083	CLJU_RS16585-MONOMER	CLJU_c33650
CLJU_RS07615	CLJU_RS07615	1687135	1689072	CLJU_RS07615-MONOMER	CLJU_c15540
CLJU_RS20015	CLJU_RS20015	4419465	4419869	CLJU_RS20015-MONOMER	CLJU_c40640
CLJU_RS14725	CLJU_RS14725	3292177	3292728	CLJU_RS14725-MONOMER	CLJU_c29850
CLJU_RS12440	CLJU_RS12440	2800634	2801257	CLJU_RS12440-MONOMER	CLJU_c25250
CLJU_RS08585	CLJU_RS08585	1899109	1899657	CLJU_RS08585-MONOMER	CLJU_c17480
CLJU_RS15020	CLJU_RS15020	3366746	3367858	CLJU_RS15020-MONOMER	CLJU_c30450
CLJU_RS00470	CLJU_RS00470	89125	90051	CLJU_RS00470-MONOMER	CLJU_c00970
CLJU_RS09900	CLJU_RS09900	2189090	2190997	CLJU_RS09900-MONOMER	CLJU_c20180
CLJU_RS02130	CLJU_RS02130	458689	459180	CLJU_RS02130-MONOMER	CLJU_c04360
CLJU_RS05715	CLJU_RS05715	1267271	1268140	CLJU_RS05715-MONOMER	CLJU_c11650
CLJU_RS10430	CLJU_RS10430	2311650	2314325	CLJU_RS10430-MONOMER	CLJU_c21240
CLJU_RS17670	CLJU_RS17670	3908977	3910203	CLJU_RS17670-MONOMER	CLJU_c35910
CLJU_RS02745	CLJU_RS02745	605867	606433	CLJU_RS02745-MONOMER	CLJU_c05580
CLJU_RS11640	CLJU_RS11640	2604461	2606035	CLJU_RS11640-MONOMER	CLJU_c23670
CLJU_RS06380	CLJU_RS06380	1397670	1399778	CLJU_RS06380-MONOMER	CLJU_c13000
CLJU_RS10945	CLJU_RS10945	2432098	2432865	CLJU_RS10945-MONOMER	CLJU_c22290
CLJU_RS09380	CLJU_RS09380	2081073	2082866	CLJU_RS09380-MONOMER	CLJU_c19130
CLJU_RS22545	CLJU_RS22545	1197216	1197374	CLJU_RS22545-MONOMER	CLJU_c10880
CLJU_RS12575	CLJU_RS12575	2830966	2831646	CLJU_RS12575-MONOMER	CLJU_c25520
CLJU_RS07340	CLJU_RS07340	1620926	1621621	CLJU_RS07340-MONOMER	CLJU_c14970
CLJU_RS15695	CLJU_RS15695	3486034	3486855	CLJU_RS15695-MONOMER	CLJU_c31850
CLJU_RS00820	CLJU_RS00820	167281	167523	CLJU_RS00820-MONOMER	CLJU_c01690
CLJU_RS17795	CLJU_RS17795	3934138	3934710	CLJU_RS17795-MONOMER	CLJU_c36170
CLJU_RS16055	CLJU_RS16055	3555945	3556625	CLJU_RS16055-MONOMER	CLJU_c32580
CLJU_RS04010	CLJU_RS04010	900749	903388	CLJU_RS04010-MONOMER	CLJU_c08140
CLJU_RS19635	CLJU_RS19635	4335635	4335931	CLJU_RS19635-MONOMER	CLJU_c39860
CLJU_RS01455	CLJU_RS01455	303063	304325	CLJU_RS01455-MONOMER	CLJU_c02970
CLJU_RS00380	CLJU_RS00380	75918	76658	CLJU_RS00380-MONOMER	CLJU_c00790
CLJU_RS18270	CLJU_RS18270	4020760	4020960	CLJU_RS18270-MONOMER	CLJU_c37100
CLJU_RS15135	CLJU_RS15135	3394134	3398483	CLJU_RS15135-MONOMER	CLJU_c30690
CLJU_RS09625	CLJU_RS09625	2127878	2128558	CLJU_RS09625-MONOMER	CLJU_c19640
CLJU_RS18765	CLJU_RS18765	4128251	4129048	CLJU_RS18765-MONOMER	CLJU_c38100
CLJU_RS21015	CLJU_RS21015	4604923	4605288	CLJU_RS21015-MONOMER	CLJU_c42650
CLJU_RS07970	CLJU_RS07970	1769157	1770548	CLJU_RS07970-MONOMER	CLJU_c16260
CLJU_RS05615	CLJU_RS05615	1243074	1243553	CLJU_RS05615-MONOMER	CLJU_c11450
CLJU_RS03380	CLJU_RS03380	759291	759713	CLJU_RS03380-MONOMER	CLJU_c06870
CLJU_RS14260	CLJU_RS14260	3194542	3194994	CLJU_RS14260-MONOMER	CLJU_c28900
CLJU_RS08265	CLJU_RS08265	1831619	1832965	CLJU_RS08265-MONOMER	CLJU_c16840
CLJU_RS14095	CLJU_RS14095	3160840	3162357	CLJU_RS14095-MONOMER	CLJU_c28570
CLJU_RS17240	CLJU_RS17240	3817248	3817754	CLJU_RS17240-MONOMER	CLJU_c34990
CLJU_RS11165	CLJU_RS11165	2488998	2489585	CLJU_RS11165-MONOMER	CLJU_c22690
CLJU_RS13160	CLJU_RS13160	2952872	2954251	CLJU_RS13160-MONOMER	CLJU_c26700
CLJU_RS03280	CLJU_RS03280	736839	737663	CLJU_RS03280-MONOMER	CLJU_c06670
CLJU_RS05490	CLJU_RS05490	1220447	1222144	CLJU_RS05490-MONOMER	CLJU_c11200
CLJU_RS11275	CLJU_RS11275	2513151	2513870	CLJU_RS11275-MONOMER	CLJU_c22920
CLJU_RS14510	CLJU_RS14510	3249192	3249815	CLJU_RS14510-MONOMER	CLJU_c29420
CLJU_RS10950	CLJU_RS10950	2432894	2433583	CLJU_RS10950-MONOMER	CLJU_c22300
CLJU_RS05990	CLJU_RS05990	1319995	1320354	CLJU_RS05990-MONOMER	CLJU_c12210
CLJU_RS04550	CLJU_RS04550	1027009	1028241	CLJU_RS04550-MONOMER	CLJU_c09230
CLJU_RS11230	CLJU_RS11230	2502946	2503383	CLJU_RS11230-MONOMER	CLJU_c22830
CLJU_RS09105	CLJU_RS09105	2007458	2008180	CLJU_RS09105-MONOMER	CLJU_c18560
CLJU_RS20145	CLJU_RS20145	4438914	4439312	CLJU_RS20145-MONOMER	CLJU_c40900
CLJU_RS13000	CLJU_RS13000	2922246	2922716	CLJU_RS13000-MONOMER	CLJU_c26380
CLJU_RS14560	CLJU_RS14560	3260808	3261095	CLJU_RS14560-MONOMER	CLJU_c29530
CLJU_RS11395	CLJU_RS11395	2539410	2539775	CLJU_RS11395-MONOMER	CLJU_c23160
CLJU_RS16300	CLJU_RS16300	3612467	3613711	CLJU_RS16300-MONOMER	CLJU_c33070
CLJU_RS14900	CLJU_RS14900	3337155	3338432	CLJU_RS14900-MONOMER	CLJU_c30210
CLJU_RS00665	CLJU_RS00665	138868	139809	CLJU_RS00665-MONOMER	CLJU_c01360
CLJU_RS04765	CLJU_RS04765	1077876	1079018	CLJU_RS04765-MONOMER	CLJU_c09660
CLJU_RS17725	CLJU_RS17725	3923299	3923748	CLJU_RS17725-MONOMER	CLJU_c36030
CLJU_RS02355	CLJU_RS02355	513040	513420	CLJU_RS02355-MONOMER	CLJU_c04810
CLJU_RS07620	CLJU_RS07620	1689177	1690075	CLJU_RS07620-MONOMER	CLJU_c15550
CLJU_RS04460	CLJU_RS04460	1003659	1005194	CLJU_RS04460-MONOMER	CLJU_c09050
CLJU_RS22460	CLJU_RS22460	3914373	3914510	CLJU_RS22460-MONOMER	
CLJU_RS08590	CLJU_RS08590	1899700	1900665	CLJU_RS08590-MONOMER	CLJU_c17490
CLJU_RS09910	CLJU_RS09910	2191551	2192576	CLJU_RS09910-MONOMER	CLJU_c20200
CLJU_RS18840	CLJU_RS18840	4142280	4142840	CLJU_RS18840-MONOMER	CLJU_c38250
CLJU_RS10435	CLJU_RS10435	2314342	2315685	CLJU_RS10435-MONOMER	CLJU_c21250
CLJU_RS16590	CLJU_RS16590	3677317	3679089	CLJU_RS16590-MONOMER	CLJU_c33660
CLJU_RS19145	CLJU_RS19145	4230213	4231262	CLJU_RS19145-MONOMER	CLJU_c38890
CLJU_RS13075	CLJU_RS13075	2934387	2935385	CLJU_RS13075-MONOMER	CLJU_c26530
CLJU_RS00575	CLJU_RS00575	115121	115864	CLJU_RS00575-MONOMER	CLJU_c01180
CLJU_RS17760	CLJU_RS17760	3928463	3929632	CLJU_RS17760-MONOMER	CLJU_c36100
CLJU_RS15425	CLJU_RS15425	3447846	3448220	CLJU_RS15425-MONOMER	CLJU_c31280
CLJU_RS16210	CLJU_RS16210	3596448	3597830	CLJU_RS16210-MONOMER	CLJU_c32890
CLJU_RS19035	CLJU_RS19035	4201852	4202550	CLJU_RS19035-MONOMER	CLJU_c38650
CLJU_RS06265	CLJU_RS06265	1377362	1378558	CLJU_RS06265-MONOMER	CLJU_c12780
CLJU_RS07040	CLJU_RS07040	1538031	1538555	CLJU_RS07040-MONOMER	CLJU_c14350
CLJU_RS10955	CLJU_RS10955	2433580	2435208	CLJU_RS10955-MONOMER	CLJU_c22310
CLJU_RS16900	CLJU_RS16900	3747332	3747613	CLJU_RS16900-MONOMER	CLJU_c34280
CLJU_RS09385	CLJU_RS09385	2082984	2083592	CLJU_RS09385-MONOMER	CLJU_c19140
CLJU_RS21920	CLJU_RS21920	4182950	4183309	CLJU_RS21920-RNA	
CLJU_RS03650	CLJU_RS03650	818898	819473	CLJU_RS03650-MONOMER	CLJU_c07410
CLJU_RS07345	CLJU_RS07345	1621645	1623096	CLJU_RS07345-MONOMER	CLJU_c14980
CLJU_RS15700	CLJU_RS15700	3486893	3487615	CLJU_RS15700-MONOMER	CLJU_c31860
CLJU_RS18200	CLJU_RS18200	4006050	4006319	CLJU_RS18200-MONOMER	CLJU_c36960
CLJU_RS00075	CLJU_RS00075	18576	19967	CLJU_RS00075-MONOMER	CLJU_c00150
CLJU_RS11645	CLJU_RS11645	2605995	2606993	CLJU_RS11645-MONOMER	CLJU_c23680
CLJU_RS12290	CLJU_RS12290	2767390	2767881	CLJU_RS12290-MONOMER	CLJU_c24950
CLJU_RS07755	CLJU_RS07755	1721787	1722362	CLJU_RS07755-MONOMER	CLJU_c15820
CLJU_RS15140	CLJU_RS15140	3398775	3399437	CLJU_RS15140-MONOMER	CLJU_c30700
CLJU_RS00965	CLJU_RS00965	201744	203009	CLJU_RS00965-MONOMER	CLJU_c01980
CLJU_RS01530	CLJU_RS01530	318536	321358	CLJU_RS01530-MONOMER	CLJU_c03120
CLJU_RS16825	CLJU_RS16825	3729365	3730345	CLJU_RS16825-MONOMER	CLJU_c34130
CLJU_RS19670	CLJU_RS19670	4341765	4342946	CLJU_RS19670-MONOMER	CLJU_c39930
CLJU_RS09630	CLJU_RS09630	2128723	2129457	CLJU_RS09630-MONOMER	CLJU_c19650
CLJU_RS06935	CLJU_RS06935	1511999	1513234	CLJU_RS06935-MONOMER	CLJU_c14140
CLJU_RS17185	CLJU_RS17185	3806422	3807951	CLJU_RS17185-MONOMER	CLJU_c34860
CLJU_RS08270	CLJU_RS08270	1833909	1834535	CLJU_RS08270-MONOMER	CLJU_c16850
CLJU_RS11880	CLJU_RS11880	2672924	2674381	CLJU_RS11880-MONOMER	CLJU_c24150
CLJU_RS04120	CLJU_RS04120	923401	924120	CLJU_RS04120-MONOMER	CLJU_c08380
CLJU_RS19980	CLJU_RS19980	4412334	4413206	CLJU_RS19980-MONOMER	CLJU_c40570
CLJU_RS07625	CLJU_RS07625	1690258	1691538	CLJU_RS07625-MONOMER	CLJU_c15560
CLJU_RS01875	CLJU_RS01875	399723	400622	CLJU_RS01875-MONOMER	CLJU_c03840
CLJU_RS09915	CLJU_RS09915	2192715	2194538	CLJU_RS09915-MONOMER	CLJU_c20210
CLJU_RS03550	CLJU_RS03550	800328	801020	CLJU_RS03550-MONOMER	CLJU_c07210
CLJU_RS03085	CLJU_RS03085	693338	694366	CLJU_RS03085-MONOMER	CLJU_c06280
CLJU_RS10440	CLJU_RS10440	2315839	2316276	CLJU_RS10440-MONOMER	CLJU_c21260
CLJU_RS14330	CLJU_RS14330	3205054	3207054	CLJU_RS14330-MONOMER	CLJU_c29050
CLJU_RS09905	CLJU_RS09905	2191123	2191554	CLJU_RS09905-MONOMER	CLJU_c20190
CLJU_RS19920	CLJU_RS19920	4399090	4400688	CLJU_RS19920-MONOMER	CLJU_c40450
CLJU_RS03515	CLJU_RS03515	794776	795213	CLJU_RS03515-MONOMER	CLJU_c07140
CLJU_RS20900	CLJU_RS20900	4578776	4579162	CLJU_RS20900-MONOMER	CLJU_c42420
CLJU_RS13295	CLJU_RS13295	2980321	2981283	CLJU_RS13295-MONOMER	CLJU_c26980
CLJU_RS03170	CLJU_RS03170	708195	711764	CLJU_RS03170-MONOMER	CLJU_c06450
CLJU_RS12540	CLJU_RS12540	2823343	2823957	CLJU_RS12540-MONOMER	CLJU_c25450
CLJU_RS19435	CLJU_RS19435	4294529	4294945	CLJU_RS19435-MONOMER	CLJU_c39470
CLJU_RS10960	CLJU_RS10960	2435189	2436127	CLJU_RS10960-MONOMER	CLJU_c22320
CLJU_RS12875	CLJU_RS12875	2896784	2897842	CLJU_RS12875-MONOMER	CLJU_c26130
CLJU_RS20700	CLJU_RS20700	4544352	4545743	CLJU_RS20700-MONOMER	CLJU_c42030
CLJU_RS20070	CLJU_RS20070	4430164	4431009	CLJU_RS20070-MONOMER	CLJU_c40750
CLJU_RS15860	CLJU_RS15860	3524046	3524618	CLJU_RS15860-MONOMER	CLJU_c32180
CLJU_RS11790	CLJU_RS11790	2646788	2648698	CLJU_RS11790-MONOMER	CLJU_c23970
CLJU_RS05100	CLJU_RS05100	1149164	1150042	CLJU_RS05100-MONOMER	CLJU_c10390
CLJU_RS06180	CLJU_RS06180	1359281	1360612	CLJU_RS06180-MONOMER	CLJU_c12590
CLJU_RS04330	CLJU_RS04330	970488	971222	CLJU_RS04330-MONOMER	CLJU_c08780
CLJU_RS04650	CLJU_RS04650	1053865	1055937	CLJU_RS04650-MONOMER	CLJU_c09430
CLJU_RS09235	CLJU_RS09235	2041404	2042009	CLJU_RS09235-MONOMER	CLJU_c18830
CLJU_RS11345	CLJU_RS11345	2528861	2529865	CLJU_RS11345-MONOMER	CLJU_c23060
CLJU_RS20660	CLJU_RS20660	4533932	4534600	CLJU_RS20660-MONOMER	CLJU_c41930
CLJU_RS20220	CLJU_RS20220	4445768	4446076	CLJU_RS20220-MONOMER	CLJU_c41050
CLJU_RS14600	CLJU_RS14600	3266399	3268201	CLJU_RS14600-MONOMER	CLJU_c29610
CLJU_RS18035	CLJU_RS18035	3988134	3988958	CLJU_RS18035-MONOMER	CLJU_c36650
CLJU_RS13750	CLJU_RS13750	3076704	3078017	CLJU_RS13750-MONOMER	CLJU_c27830
CLJU_RS02555	CLJU_RS02555	564700	565359	CLJU_RS02555-MONOMER	CLJU_c05210
CLJU_RS20830	CLJU_RS20830	4564669	4564744	CLJU_RS20830-tRNA	CLJU_c42290
CLJU_RS08275	CLJU_RS08275	1834611	1835216	CLJU_RS08275-MONOMER	CLJU_c16860
CLJU_RS07630	CLJU_RS07630	1691574	1692302	CLJU_RS07630-MONOMER	CLJU_c15570
CLJU_RS20020	CLJU_RS20020	4420001	4420978	CLJU_RS20020-MONOMER	CLJU_c40650
CLJU_RS17025	CLJU_RS17025	3772471	3773133	CLJU_RS17025-MONOMER	CLJU_c34530
CLJU_RS16060	CLJU_RS16060	3557020	3558240	CLJU_RS16060-MONOMER	CLJU_c32590
CLJU_RS08595	CLJU_RS08595	1900864	1901685	CLJU_RS08595-MONOMER	CLJU_c17500
CLJU_RS12350	CLJU_RS12350	2779036	2779305	CLJU_RS12350-MONOMER	CLJU_c25070
CLJU_RS22470	CLJU_RS22470	3976135	3976230	CLJU_RS22470-MONOMER	
CLJU_RS09920	CLJU_RS09920	2194631	2194855	CLJU_RS09920-MONOMER	CLJU_c20220
CLJU_RS02135	CLJU_RS02135	459137	460714	CLJU_RS02135-MONOMER	CLJU_c04370
CLJU_RS10445	CLJU_RS10445	2316725	2317909	CLJU_RS10445-MONOMER	CLJU_c21270
CLJU_RS16205	CLJU_RS16205	3594237	3595880	CLJU_RS16205-MONOMER	CLJU_c32880
CLJU_RS02750	CLJU_RS02750	607128	608441	CLJU_RS02750-MONOMER	CLJU_c05600
CLJU_RS13645	CLJU_RS13645	3055993	3056658	CLJU_RS13645-MONOMER	CLJU_c27630
CLJU_RS15430	CLJU_RS15430	3448217	3448492	CLJU_RS15430-MONOMER	CLJU_c31290
CLJU_RS07045	CLJU_RS07045	1538585	1539562	CLJU_RS07045-MONOMER	CLJU_c14360
CLJU_RS22090	CLJU_RS22090	4531599	4531730	CLJU_RS22090-MONOMER	
CLJU_RS21305	CLJU_RS21305	2436213	2439122	CLJU_RS21305-MONOMER	CLJU_c22330
CLJU_RS17425	CLJU_RS17425	3859593	3859952	CLJU_RS17425-MONOMER	CLJU_c35380
CLJU_RS09390	CLJU_RS09390	2083722	2084567	CLJU_RS09390-MONOMER	CLJU_c19150
CLJU_RS12580	CLJU_RS12580	2831798	2832046	CLJU_RS12580-MONOMER	CLJU_c25530
