TU_id	start	stop	tss	strand	rho_dependent	rnapol	replicon	genes
TU00251_with_TERM58_from_RpoD_mono	455801	457979	455801	+	False	RpoD_mono	NC_000913.2	b0437,b0438
TU0_14490_with_TERM58_from_RPOH_MONOMER	455829	457979	455829	+	False	RpoH_mono	NC_000913.2	b0437,b0438
TU00419_with_TERM58_from_RpoD_mono	455870	457979	455870	+	False	RpoD_mono	NC_000913.2	b0437,b0438
TU0_14455_from_RPOE_MONOMER	456426	460466	456426	+	True	RpoE_mono	NC_000913.2	b0438,b0439
TU0_4931_from_RPOH_MONOMER	458039	460466	458039	+	True	RpoH_mono	NC_000913.2	b0439
TU0_4931_from_RpoD_mono	458039	460466	458039	+	True	RpoD_mono	NC_000913.2	b0439
TU490_with_TERM163_from_RpoD_mono	460529	460966	460529	+	False	RpoD_mono	NC_000913.2	b0440
TU490_with_TERM164_from_RpoD_mono	460529	461002	460529	+	False	RpoD_mono	NC_000913.2	b0440
TU489_with_TERM163_from_RpoD_mono	460556	460966	460556	+	False	RpoD_mono	NC_000913.2	b0440
TU489_with_TERM164_from_RpoD_mono	460556	461002	460556	+	False	RpoD_mono	NC_000913.2	b0440
TU488_with_TERM163_from_RpoD_mono	460619	460966	460619	+	False	RpoD_mono	NC_000913.2	b0440
TU488_with_TERM164_from_RpoD_mono	460619	461002	460619	+	False	RpoD_mono	NC_000913.2	b0440
TU487_with_TERM163_from_RpoD_mono	460666	460966	460666	+	False	RpoD_mono	NC_000913.2	b0440
TU487_with_TERM164_from_RpoD_mono	460666	461002	460666	+	False	RpoD_mono	NC_000913.2	b0440
TU0_6622_from_RpoD_mono	461043	463010	461043	+	True	RpoD_mono	NC_000913.2	b0441
TU0_6621_from_RPOH_MONOMER	461062	463010	461062	+	True	RpoH_mono	NC_000913.2	b0441
TU0_12933_from_RpoD_mono	464076	464771		-	True	RpoD_mono	NC_000913.2	b0444
TU0_12935_from_RpoD_mono	466636	467454		+	True	RpoD_mono	NC_000913.2	b0446
TU0_12936_from_RpoD_mono	467576	468065	467576	+	True	RpoD_mono	NC_000913.2	b0447
TU0_12937_from_RpoD_mono	468095	471641		+	True	RpoD_mono	NC_000913.2	b0449
TU587_with_TERM169_from_RPON_MONOMER	471780	473525	471780	+	False	RpoN_mono	NC_000913.2	b0450,b0451
TU0_8528_from_RpoD_mono	473525	474425	474425	-	True	RpoD_mono	NC_000913.2	b0452
TU0_12938_from_RpoD_mono	475672	475785		+	True	RpoD_mono	NC_000913.2	b0455
TU0_12942_from_RpoD_mono	478591	479142		-	True	RpoD_mono	NC_000913.2	b0459
TU0_12943_from_RpoD_mono	479314	480018	480018	-	True	RpoD_mono	NC_000913.2	b0461
TU00233_from_RpoD_mono	480478	484922	484922	-	True	RpoD_mono	NC_000913.2	b0463
TU0_14615_from_RpoD_mono	480478	483909	483909	-	True	RpoD_mono	NC_000913.2	b0462
TU0_8325_from_RpoD_mono	484923	485632	484923	+	True	RpoD_mono	NC_000913.2	b0464
TU0_12944_from_RpoD_mono	485716	489122	485716	+	True	RpoD_mono	NC_000913.2	b0465
TU0_12945_from_RpoD_mono	489334	490036		-	True	RpoD_mono	NC_000913.2	b0467
TU0_12947_from_RpoD_mono	490534	491187	490534	+	True	RpoD_mono	NC_000913.2	b0469
TU0_12948_from_RpoD_mono	491280	493247	491280	+	True	RpoD_mono	NC_000913.2	b0470
TU0_3422_from_RPOE_MONOMER	492933	494234	492933	+	True	RpoE_mono	NC_000913.2	b0471,b0472
TU0_14784_from_RPON_MONOMER	494041	496218	494041	+	True	RpoN_mono	NC_000913.2	b0473
TU00401_with_TERM61_from_RPOH_MONOMER	494299	496253	494299	+	False	RpoH_mono	NC_000913.2	b0473
TU00402_with_TERM61_from_RPOH_MONOMER	494308	496253	494308	+	False	RpoH_mono	NC_000913.2	b0473
TU0_6481_from_RpoD_mono	496363	497043	496363	+	True	RpoD_mono	NC_000913.2	b0474
TU0_12951_from_RpoD_mono	497255	498241	497255	+	True	RpoD_mono	NC_000913.2	b0475
TU0_5421_with_TERM0503_from_RpoD_mono	498169	499275	499275	-	False	RpoD_mono	NC_000913.2	b0476
TU0_8806_from_RpoD_mono	499349	500653		+	True	RpoD_mono	NC_000913.2	b0477
TU0_8534_from_RpoD_mono	504138	505790		+	True	RpoD_mono	NC_000913.2	b0480
TU0_3122_from_RpoD_mono	508099	510635	510635	-	True	RpoD_mono	NC_000913.2	b0484
TU0_3123_from_RpoD_mono	510797	513092	510797	+	True	RpoD_mono	NC_000913.2	b0485,b0486
TU0_12956_from_RpoD_mono	513625	514997		-	True	RpoD_mono	NC_000913.2	b0489
TU0_12957_from_RpoD_mono	515143	516586		+	True	RpoD_mono	NC_000913.2	b0491
TU0_6623_from_RpoD_mono	517564	519173	519173	-	True	RpoD_mono	NC_000913.2	b0494
TU0_12959_from_RpoD_mono	518957	522054		+	True	RpoD_mono	NC_000913.2	b0496
TU0_12960_from_RpoD_mono	522485	528124		+	True	RpoD_mono	NC_000913.2	b0498,b0499
TU0_7601_from_RpoD_mono	531614	532157	531614	+	True	RpoD_mono	NC_000913.2	b0505
TU0_7603_from_RpoD_mono	533131	542257	533131	+	True	RpoD_mono	NC_000913.2	b0507,b0508,b0509,b0511,b0512,b0513,b0514
TU0_14616_from_RpoD_mono	539583	542257	539583	+	True	RpoD_mono	NC_000913.2	b0513,b0514
TU0_14506_from_RpoD_mono	541112	542257		+	True	RpoD_mono	NC_000913.2	b0514
TU0_7622_from_RpoD_mono	542485	545635	545635	-	True	RpoD_mono	NC_000913.2	b0516,b0517
TU0_12962_from_RpoD_mono	545904	550555		+	True	RpoD_mono	NC_000913.2	b0520,b0521,b4572
TU00082_from_RpoD_mono	550750	552365	552365	-	True	RpoD_mono	NC_000913.2	b0522,b0523
TU0_12963_from_RpoD_mono	552441	553660		-	True	RpoD_mono	NC_000913.2	b0524,b0525
TU0_8477_from_RpoD_mono	553800	555219	553800	+	True	RpoD_mono	NC_000913.2	b0526
TU0_12965_from_RpoD_mono	555884	557004	557004	-	True	RpoD_mono	NC_000913.2	b0529
TU0_12967_from_RpoD_mono	558197	561523		+	True	RpoD_mono	NC_000913.2	b0532
TU0_12968_from_RpoD_mono	561565	563068		+	True	RpoD_mono	NC_000913.2	b0534
TU00491_from_RpoD_mono	563926	564022	563926	+	True	RpoD_mono	NC_000913.2	b0536
TU0_12971_from_RpoD_mono	566056	567227		+	True	RpoD_mono	NC_000913.2	b0540,b0541
TU0_12972_from_RpoD_mono	567285	567870		+	True	RpoD_mono	NC_000913.2	b0543
TU0_12974_from_RpoD_mono	570116	571474		+	True	RpoD_mono	NC_000913.2	b0546
TU0_12975_from_RpoD_mono	571689	573093		+	True	RpoD_mono	NC_000913.2	b0548,b0549,b0550,b4509
TU_8422_from_RPOE_MONOMER	576096	577791	576096	+	True	RpoE_mono	NC_000913.2	b0554,b0555,b0556,b4510
TU0_12982_from_RpoD_mono	580757	581320		+	True	RpoD_mono	NC_000913.2	b0561
TU0_8479_from_RpoD_mono	582790	583653	582790	+	True	RpoD_mono	NC_000913.2	b0564
TU00264_from_RpoD_mono	583903	586131		-	True	RpoD_mono	NC_000913.2	b0566,b4635
TU00307_from_RpoD_mono	587205	592401		-	True	RpoD_mono	NC_000913.2	b0569
TU0_1822_from_RpoD_mono	592551	594685	594685	-	True	RpoD_mono	NC_000913.2	b0571
TU0_1821_from_RpoD_mono	594796	601080	594796	+	True	RpoD_mono	NC_000913.2	b0572,b0573,b0574,b0575
TU0_8149_with_TERM0961_from_RpoD_mono	601152	602632	601152	+	False	RpoD_mono	NC_000913.2	b0576
TU0_4624_from_RpoD_mono	603994	604676	604676	-	True	RpoD_mono	NC_000913.2	b0578
TU0_8266_from_RPOE_MONOMER	606954	607211	606954	+	True	RpoE_mono	NC_000913.2	b4415,b4700
TU00163_from_RpoD_mono	608682	611890	611890	-	True	RpoD_mono	NC_000913.2	b0584
TU00270_from_RpoD_mono	611910	618610	611910	+	True	RpoD_mono	NC_000913.2	b0585,b0586,b0587,b4511
TU00165_from_RpoD_mono	618607	621457	621457	-	True	RpoD_mono	NC_000913.2	b0589,b0590
TU0_3963_from_RpoD_mono	618607	621415	621415	-	True	RpoD_mono	NC_000913.2	b0589,b0590
TU0_6043_from_RpoD_mono	621476	622773	621476	+	True	RpoD_mono	NC_000913.2	b0591
TU0_6042_from_RpoD_mono	621481	622773	621481	+	True	RpoD_mono	NC_000913.2	b0591
TU00164_from_RpoD_mono	622777	623950	623950	-	True	RpoD_mono	NC_000913.2	b0592
TU00166_from_RpoD_mono	624054	628936	624054	+	True	RpoD_mono	NC_000913.2	b0593,b0594,b0595,b0596,b0597
TU0_14617_from_RpoD_mono	628515	628936	628515	+	True	RpoD_mono	NC_000913.2	b0597
TU0_6823_with_TERM0_1110_from_RpoD_mono	629078	631314	629078	+	False	RpoD_mono	NC_000913.2	b0598
TU0_6822_with_TERM0_1110_from_RpoD_mono	629087	631314	629087	+	False	RpoD_mono	NC_000913.2	b0598
TU0_6821_with_TERM0_1110_from_RpoD_mono	629096	631314	629096	+	False	RpoD_mono	NC_000913.2	b0598
TU0_12995_from_RpoD_mono	637050	638023	638023	-	True	RpoD_mono	NC_000913.2	b0604
TU0_14761_from_RpoD_mono	637916	640541	637916	+	True	RpoD_mono	NC_000913.2	b0605,b0606
TU00074_from_RpoD_mono	638144	640541	638144	+	True	RpoD_mono	NC_000913.2	b0605,b0606
TU_8435_from_RPOE_MONOMER	638225	640541	638225	+	True	RpoE_mono	NC_000913.2	b0606
TU0_12998_from_RpoD_mono	644340	645803		-	True	RpoD_mono	NC_000913.2	b0612
TU0_12999_from_RpoD_mono	645854	651175	651175	-	True	RpoD_mono	NC_000913.2	b0614,b0615,b0616,b0617,b0618
TU0_14750_from_RpoD_mono	645854	651262	651262	-	True	RpoD_mono	NC_000913.2	b0614,b0615,b0616,b0617,b0618
TU0_13000_from_RpoD_mono	651207	653765	651207	+	True	RpoD_mono	NC_000913.2	b0619,b0620
TU0_14751_from_RpoD_mono	651395	653765	651395	+	True	RpoD_mono	NC_000913.2	b0619,b0620
TU0_1603_from_RpoD_mono	653806	655306	655306	-	True	RpoD_mono	NC_000913.2	b0621
TU0_7821_from_RpoD_mono	655749	656340	655749	+	True	RpoD_mono	NC_000913.2	b0622
TU0_14576_from_RpoD_mono	656370	656724	656370	+	True	RpoD_mono	NC_000913.2	b0623
TU0_13001_from_RpoD_mono	656473	656724	656473	+	True	RpoD_mono	NC_000913.2	b0623
TU0_13003_from_RpoD_mono	658170	658373		+	True	RpoD_mono	NC_000913.2	b0627
TU0_13004_from_RpoD_mono	658474	659524	659524	-	True	RpoD_mono	NC_000913.2	b0628
TU0_13006_from_RpoD_mono	660860	661501		-	True	RpoD_mono	NC_000913.2	b0630
TU0_14470_from_RPOH_MONOMER	660860	661929	661929	-	True	RpoH_mono	NC_000913.2	b0630,b0631
TU0_14470_from_RpoD_mono	660860	661929	661929	-	True	RpoD_mono	NC_000913.2	b0630,b0631
TU0_13008_from_RpoD_mono	661975	663186		-	True	RpoD_mono	NC_000913.2	b0632
TU0_13009_from_RpoD_mono	663325	668295	668295	-	True	RpoD_mono	NC_000913.2	b0634,b0635,b0636,b0637
TU0_13010_from_RpoD_mono	668519	674006		-	True	RpoD_mono	NC_000913.2	b0639,b0640,b0641,b0642
TU0_8560_from_RpoD_mono	674216	674723	674216	+	True	RpoD_mono	NC_000913.2	b0643
TU0_13011_from_RpoD_mono	675934	678065		+	True	RpoD_mono	NC_000913.2	b0646
TU0_13012_from_RpoD_mono	678731	680886		+	True	RpoD_mono	NC_000913.2	b0649
TU0_13013_from_RpoD_mono	680946	682616		-	True	RpoD_mono	NC_000913.2	b0650
TU0_13014_from_RpoD_mono	682700	683635		-	True	RpoD_mono	NC_000913.2	b0651
TU0_3641_from_RPON_MONOMER	683753	686970		-	True	RpoN_mono	NC_000913.2	b0653,b0654,b0655
TU_8412_from_RpoD_mono	683753	687119	687119	-	True	RpoD_mono	NC_000913.2	b0653,b0654,b0655
TU0_13016_from_RpoD_mono	688566	691007		-	True	RpoD_mono	NC_000913.2	b0657,b0658
TU0_14471_from_RPOH_MONOMER	688566	692692	692692	-	True	RpoH_mono	NC_000913.2	b0657,b0658,b0659,b0660
TU0_13017_from_RpoD_mono	691097	692640		-	True	RpoD_mono	NC_000913.2	b0660
TU0_13018_from_RpoD_mono	692754	694178		-	True	RpoD_mono	NC_000913.2	b0661
TU0_8533_from_RpoD_mono	694324	695499		+	True	RpoD_mono	NC_000913.2	b0662
TU00507_from_RpoD_mono	695653	696386	696386	-	True	RpoD_mono	NC_000913.2	b0665,b0666,b0668,b0670,b0672,b0673
TU0_14553_from_RpoD_mono	695653	696053		-	True	RpoD_mono	NC_000913.2	b0665,b0666,b0668
TU0_4929_from_RpoD_mono	696736	698445	698445	-	True	RpoD_mono	NC_000913.2	b0674
TU00043_from_RpoD_mono	698797	702931	702931	-	True	RpoD_mono	NC_000913.2	b0676,b0677,b0678
TU0_7805_from_RpoD_mono	700826	702398	702398	-	True	RpoD_mono	NC_000913.2	b0677
TU0_4421_with_TERM0821_from_RpoD_mono	703063	705188	703063	+	False	RpoD_mono	NC_000913.2	b0679
TU0_14467_with_TERM0862_from_RPOH_MONOMER	705222	707201	705222	+	False	RpoH_mono	NC_000913.2	b0680
TU0_14467_with_TERM0862_from_RpoD_mono	705222	707201	705222	+	False	RpoD_mono	NC_000913.2	b0680
TU0_6504_with_TERM0862_from_RpoD_mono	705283	707201	705283	+	False	RpoD_mono	NC_000913.2	b0680
TU0_13021_from_RpoD_mono	707459	709339	707459	+	True	RpoD_mono	NC_000913.2	b0681,b0682
TU00121_with_TERM73_from_RpoD_mono	709341	709939	709939	-	False	RpoD_mono	NC_000913.2	b0683
TU0_1281_with_TERM73_from_RpoD_mono	709341	710052	710052	-	False	RpoD_mono	NC_000913.2	b0683,b4637
TU0_1282_with_TERM73_from_RpoD_mono	709341	710744	710744	-	False	RpoD_mono	NC_000913.2	b0683,b0684,b4637
TU0_1283_with_TERM73_from_RpoD_mono	709341	709946	709946	-	False	RpoD_mono	NC_000913.2	b0683
TU00121_with_TERM3_from_RpoD_mono	709385	709939	709939	-	False	RpoD_mono	NC_000913.2	b0683
TU0_1281_with_TERM3_from_RpoD_mono	709385	710052	710052	-	False	RpoD_mono	NC_000913.2	b0683,b4637
TU0_1282_with_TERM3_from_RpoD_mono	709385	710744	710744	-	False	RpoD_mono	NC_000913.2	b0683,b0684,b4637
TU0_1283_with_TERM3_from_RpoD_mono	709385	709946	709946	-	False	RpoD_mono	NC_000913.2	b0683
TU0_4444_with_TERM0681_from_RpoD_mono	712165	714465	712165	+	False	RpoD_mono	NC_000913.2	b0687,b0688
TU00360_from_RpoD_mono	716169	719683		-	True	RpoD_mono	NC_000913.2	b0693
TU00292_from_RpoD_mono	720279	723637		-	True	RpoD_mono	NC_000913.2	b0695
TU00035_from_RpoD_mono	723630	728072	728072	-	True	RpoD_mono	NC_000913.2	b0697,b0698,b4513
TU0_13026_from_RpoD_mono	728806	733325		+	True	RpoD_mono	NC_000913.2	b0702
TU0_14679_from_RPOS_MONOMER	738143	740148	738143	+	True	RpoS_mono	NC_000913.2	b0707,b0708
TU362_from_RPOS_MONOMER	738203	740148	738203	+	True	RpoS_mono	NC_000913.2	b0707,b0708
TU365_from_RpoD_mono	738644	740148	738644	+	True	RpoD_mono	NC_000913.2	b0708
TU0_8563_from_RpoD_mono	740298	741779		-	True	RpoD_mono	NC_000913.2	b0709
TU0_8454_from_RpoD_mono	741842	745949	741842	+	True	RpoD_mono	NC_000913.2	b0710,b0711,b0712,b0713,b0714
TU0_8455_from_RpoD_mono	742021	745949	742021	+	True	RpoD_mono	NC_000913.2	b0710,b0711,b0712,b0713,b0714
TU0_13032_from_RpoD_mono	747144	751392		-	True	RpoD_mono	NC_000913.2	b0717,b0718
TU00106_from_RpoD_mono	752408	753990	753990	-	True	RpoD_mono	NC_000913.2	b0720
TU00416_from_RpoD_mono	752408	753893	753893	-	True	RpoD_mono	NC_000913.2	b0720
TU00524_from_RpoD_mono	754181	764272	754181	+	True	RpoD_mono	NC_000913.2	b0721,b0722,b0723,b0724,b0726,b0727,b0728,b0729
TU0_6702_from_RpoD_mono	754627	757628	754627	+	True	RpoD_mono	NC_000913.2	b0722,b0723,b0724
TU00103_from_RPOS_MONOMER	757809	764272	757809	+	True	RpoS_mono	NC_000913.2	b0726,b0727,b0728,b0729
TU0_4482_from_RPOH_MONOMER	765034	769834	765034	+	True	RpoH_mono	NC_000913.2	b0731,b0732
TU00100_from_RpoD_mono	770393	773404	770393	+	True	RpoD_mono	NC_000913.2	b0733,b0734
TU0_3161_from_RpoD_mono	770425	773404	770425	+	True	RpoD_mono	NC_000913.2	b0733,b0734
TU0_3162_from_RpoD_mono	770436	773404	770436	+	True	RpoD_mono	NC_000913.2	b0733,b0734
TU358_from_RpoD_mono	770507	773404	770507	+	True	RpoD_mono	NC_000913.2	b0733,b0734
TU0_3163_from_RpoD_mono	770591	773404	770591	+	True	RpoD_mono	NC_000913.2	b0733,b0734
TU00367_from_RpoD_mono	773975	776830		+	True	RpoD_mono	NC_000913.2	b0736,b0737,b0738,b0739
TU21_from_RpoD_mono	776963	779612		+	True	RpoD_mono	NC_000913.2	b0741,b0742
TU00492_from_RpoD_mono	779737	780141	779737	+	True	RpoD_mono	NC_000913.2	b0743,b0744,b0745
TU0_13034_from_RpoD_mono	780291	780445		+	True	RpoD_mono	NC_000913.2	b0746,b0747
TU0_13035_from_RpoD_mono	780592	780667		+	True	RpoD_mono	NC_000913.2	b0748
TU0_13036_from_RpoD_mono	780800	780875		+	True	RpoD_mono	NC_000913.2	b0749
TU0_13037_from_RpoD_mono	781284	783108	781284	+	True	RpoD_mono	NC_000913.2	b0750,b0751
TU0_13038_from_RpoD_mono	783105	784046		-	True	RpoD_mono	NC_000913.2	b0752
TU00009_with_AROGT1_from_RpoD_mono	784814	786044	784814	+	False	RpoD_mono	NC_000913.2	b0754
TU0_14819_from_RPOS_MONOMER	786066	786893	786893	-	True	RpoS_mono	NC_000913.2	b0755
TU0_14819_from_RpoD_mono	786066	786893	786893	-	True	RpoD_mono	NC_000913.2	b0755
TU0_3382_from_RPOS_MONOMER	786066	786855	786855	-	True	RpoS_mono	NC_000913.2	b0755
TU0_3382_from_RpoD_mono	786066	786855	786855	-	True	RpoD_mono	NC_000913.2	b0755
TU00025_from_RPOS_MONOMER	787020	791304	791304	-	True	RpoS_mono	NC_000913.2	b0757,b0758,b0759
TU00025_from_RpoD_mono	787020	791304	791304	-	True	RpoD_mono	NC_000913.2	b0757,b0758,b0759
TU00026_from_RpoD_mono	787020	791309	791309	-	True	RpoD_mono	NC_000913.2	b0757,b0758,b0759
TU0_4545_from_RpoD_mono	787020	791400	791400	-	True	RpoD_mono	NC_000913.2	b0757,b0758,b0759
TU0_13040_from_RpoD_mono	791539	793867		-	True	RpoD_mono	NC_000913.2	b0761
TU0_14276_from_EG11355_MONOMER	794218	796835	794218	+	True	FliA_mono	NC_000913.2	b0763,b0764,b0765
TU00301_from_RpoD_mono	794285	796835	794285	+	True	RpoD_mono	NC_000913.2	b0763,b0764,b0765
TU0_8564_from_RpoD_mono	796836	797654		-	True	RpoD_mono	NC_000913.2	b0766
TU0_8101_from_RpoD_mono	797809	798804		+	True	RpoD_mono	NC_000913.2	b0767
TU00013_from_RpoD_mono	807191	808515	808515	-	True	RpoD_mono	NC_000913.2	b0774
TU00117_from_RpoD_mono	808525	812170	808525	+	True	RpoD_mono	NC_000913.2	b0775,b0776,b0777,b0778
TU0_7044_from_RpoD_mono	812375	814770	812375	+	True	RpoD_mono	NC_000913.2	b0779
TU00070_from_RpoD_mono	812685	814770	812685	+	True	RpoD_mono	NC_000913.2	b0779
TU0_14730_from_RpoD_mono	812716	814770	812716	+	True	RpoD_mono	NC_000913.2	b0779
TU00300_from_RpoD_mono	816050	818970	816050	+	True	RpoD_mono	NC_000913.2	b0781,b0782,b0783,b0784,b0785
TU0_1123_from_RpoD_mono	816137	818970	816137	+	True	RpoD_mono	NC_000913.2	b0781,b0782,b0783,b0784,b0785
TU0_7262_from_RpoD_mono	817200	818970	817200	+	True	RpoD_mono	NC_000913.2	b0782,b0783,b0784,b0785
TU0_13049_from_RpoD_mono	820765	823720		-	True	RpoD_mono	NC_000913.2	b0789,b0790
TU0_8566_from_RpoD_mono	823824	824263	823824	+	True	RpoD_mono	NC_000913.2	b0791
TU0_13050_from_RpoD_mono	824225	829866		-	True	RpoD_mono	NC_000913.2	b0793,b0794,b0795,b0796
TU0_2521_from_RpoD_mono	838472	840871	840871	-	True	RpoD_mono	NC_000913.2	b0805
TU0_8568_from_RpoD_mono	841555	842481		+	True	RpoD_mono	NC_000913.2	b0807
TU00172_from_RPON_MONOMER	844964	847270	847270	-	True	RpoN_mono	NC_000913.2	b0810,b0811
TU0_6649_from_RpoD_mono	844964	847421	847421	-	True	RpoD_mono	NC_000913.2	b0810,b0811
TU0_8001_from_RpoD_mono	844964	845854	845854	-	True	RpoD_mono	NC_000913.2	b0809
TU0_13058_from_RpoD_mono	848433	849320		-	True	RpoD_mono	NC_000913.2	b0813
TU0_14688_with_TERM0_1087_from_RpoD_mono	849432	850232	849432	+	False	RpoD_mono	NC_000913.2	b0814
TU0_8812_with_TERM0_1087_from_RpoD_mono	849642	850232	849642	+	False	RpoD_mono	NC_000913.2	b0814
TU0_13059_from_RpoD_mono	852406	853988		+	True	RpoD_mono	NC_000913.2	b0818
TU0_13061_from_RpoD_mono	858436	859251		-	True	RpoD_mono	NC_000913.2	b0822
TU0_13062_from_RpoD_mono	859397	862761		-	True	RpoD_mono	NC_000913.2	b0824
TU0_8800_from_RpoD_mono	862865	863527		+	True	RpoD_mono	NC_000913.2	b0825
TU00302_from_RpoD_mono	863603	865617	865617	-	True	RpoD_mono	NC_000913.2	b0827
TU0_13063_from_RpoD_mono	865760	872024	865760	+	True	RpoD_mono	NC_000913.2	b0828,b0829,b0830,b0831,b0832
TU0_13064_from_RpoD_mono	872202	875886		+	True	RpoD_mono	NC_000913.2	b0834
TU0_13066_from_RpoD_mono	877965	879080		+	True	RpoD_mono	NC_000913.2	b0837
TU0_8782_from_RpoD_mono	879876	881152	879876	+	True	RpoD_mono	NC_000913.2	b0839
TU0_7822_from_RpoD_mono	882015	882731	882731	-	True	RpoD_mono	NC_000913.2	b0841
TU0_14699_with_TERM141_from_RpoD_mono	882792	884161	882792	+	False	RpoD_mono	NC_000913.2	b0842
TU423_with_TERM141_from_RpoD_mono	882872	884161	882872	+	False	RpoD_mono	NC_000913.2	b0842
TU0_13069_from_RpoD_mono	884539	886562		-	True	RpoD_mono	NC_000913.2	b0845
TU721_from_RpoD_mono	889719	889999	889999	-	True	RpoD_mono	NC_000913.2	b0849
TU0_2101_from_RpoD_mono	890115	892656	890115	+	True	RpoD_mono	NC_000913.2	b0850,b0851,b0852,b0853
TU0_2121_from_RpoD_mono	891099	892656	891099	+	True	RpoD_mono	NC_000913.2	b0852,b0853
TU0_14459_from_RpoD_mono	892857	897152	892857	+	True	RpoD_mono	NC_000913.2	b0854,b0855,b0856,b0857
TU00322_from_RPON_MONOMER	892959	897152	892959	+	True	RpoN_mono	NC_000913.2	b0854,b0855,b0856,b0857
TU0_13072_from_RpoD_mono	897212	898868		+	True	RpoD_mono	NC_000913.2	b0859
TU0_8161_from_RpoD_mono	899067	899849	899849	-	True	RpoD_mono	NC_000913.2	b0860
TU00240_from_RpoD_mono	900089	902992	902992	-	True	RpoD_mono	NC_000913.2	b0862,b0863,b0864
TU0_14676_from_RPOS_MONOMER	900089	903038	903038	-	True	RpoS_mono	NC_000913.2	b0862,b0863,b0864
TU0_14677_from_RPOS_MONOMER	900089	903059	903059	-	True	RpoS_mono	NC_000913.2	b0862,b0863,b0864
TU0_14678_from_RPOS_MONOMER	900089	903066	903066	-	True	RpoS_mono	NC_000913.2	b0862,b0863,b0864
TU0_13073_from_RpoD_mono	903740	904966	903740	+	True	RpoD_mono	NC_000913.2	b0866,b0867
TU0_13075_from_RpoD_mono	906075	910272		-	True	RpoD_mono	NC_000913.2	b0870,b0871
TU0_14618_from_RpoD_mono	906075	908543	908543	-	True	RpoD_mono	NC_000913.2	b0870
TU541_from_RPOS_MONOMER	908554	910299	910299	-	True	RpoS_mono	NC_000913.2	b0871
TU541_from_RpoD_mono	908554	910299	910299	-	True	RpoD_mono	NC_000913.2	b0871
TU0_14451_from_RPOE_MONOMER	910405	913352	913352	-	True	RpoE_mono	NC_000913.2	b0873
TU0_7021_from_RpoD_mono	910405	913068	913068	-	True	RpoD_mono	NC_000913.2	b0873
TU0_1106_from_RpoD_mono	914575	915270		-	True	RpoD_mono	NC_000913.2	b0875
TU0_14298_from_RpoD_mono	918458	921516		+	True	RpoD_mono	NC_000913.2	b0879
TU0_8349_from_RPOH_MONOMER	919317	921516	919317	+	True	RpoH_mono	NC_000913.2	b0879
TU0_8350_from_RPOH_MONOMER	919560	921516	919560	+	True	RpoH_mono	NC_000913.2	b0879
TU00445_from_RpoD_mono	922303	924763	922303	+	True	RpoD_mono	NC_000913.2	b0882
TU00446_from_RpoD_mono	922315	924763	922315	+	True	RpoD_mono	NC_000913.2	b0882
TU00447_from_RpoD_mono	922433	924763	922433	+	True	RpoD_mono	NC_000913.2	b0882
TU00508_from_RpoD_mono	925107	925230	925230	-	True	RpoD_mono	NC_000913.2	b0883
TU_8389_with_TERM1_from_RpoD_mono	925385	925702	925702	-	False	RpoD_mono	NC_000913.2	b0884
TU_8390_with_TERM1_from_RpoD_mono	925385	925908	925908	-	False	RpoD_mono	NC_000913.2	b0884
TU00254_from_RpoD_mono	926697	930254	930254	-	True	RpoD_mono	NC_000913.2	b0887
TU0_13078_from_RpoD_mono	930308	931301	931301	-	True	RpoD_mono	NC_000913.2	b0888
TU00181_from_RpoD_mono	931551	932312	931551	+	True	RpoD_mono	NC_000913.2	b0889
TU0_14448_from_RpoD_mono	932152	936436	932152	+	True	RpoD_mono	NC_000913.2	b0890
TU0_14447_from_RpoD_mono	932361	936436	932361	+	True	RpoD_mono	NC_000913.2	b0890
TU0_7582_from_RpoD_mono	932441	936436	932441	+	True	RpoD_mono	NC_000913.2	b0890
TU0_13079_from_RpoD_mono	936592	938560		+	True	RpoD_mono	NC_000913.2	b0891,b0892
TU0_13080_from_RpoD_mono	938588	939943	938588	+	True	RpoD_mono	NC_000913.2	b0893
TU00019_from_RpoD_mono	940046	944119	940046	+	True	RpoD_mono	NC_000913.2	b0894,b0895,b0896
TU0_1122_from_RpoD_mono	940101	944119	940101	+	True	RpoD_mono	NC_000913.2	b0894,b0895,b0896
TU0_13083_from_RpoD_mono	949563	950303		-	True	RpoD_mono	NC_000913.2	b0902
TU00377_with_TERM65_from_RpoD_mono	950430	953716	953716	-	False	RpoD_mono	NC_000913.2	b0903,b0904
TU00378_with_TERM65_from_RpoD_mono	950430	953726	953726	-	False	RpoD_mono	NC_000913.2	b0903,b0904
TU00379_with_TERM65_from_RpoD_mono	950430	954037	954037	-	False	RpoD_mono	NC_000913.2	b0903,b0904
TU00380_with_TERM65_from_RpoD_mono	950430	952802	952802	-	False	RpoD_mono	NC_000913.2	b0903
TU00381_with_TERM65_from_RpoD_mono	950430	952864	952864	-	False	RpoD_mono	NC_000913.2	b0903
TU00382_with_TERM65_from_RpoD_mono	950430	952964	952964	-	False	RpoD_mono	NC_000913.2	b0903
TU00383_with_TERM65_from_RpoD_mono	950430	953074	953074	-	False	RpoD_mono	NC_000913.2	b0903
TU00384_with_TERM65_from_RpoD_mono	950430	953148	953148	-	False	RpoD_mono	NC_000913.2	b0903
